Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:34:23,TOI1682_01,1200.0,n20230203.TOI1682_01.0015.fits,on,on,on,on,15,6.67,11.46
03:54:59,TOI1682_01,1200.0,n20230203.TOI1682_01.0016.fits,on,on,on,on,15,6.67,11.46
04:15:36,TOI1682_01,1200.0,n20230203.TOI1682_01.0017.fits,on,on,on,on,15,6.67,11.46
04:41:55,TOI1682_01,1200.0,n20230203.TOI1682_01.0018.fits,on,on,on,on,15,6.67,11.46
05:02:31,TOI1682_01,1200.0,n20230203.TOI1682_01.0019.fits,on,on,on,on,15,6.67,11.46
05:50:41,TOI1012,1800.0,n20230203.TOI1012.0020.fits,on,on,on,on,15,6.67,11.46
06:31:36,TOI1012,1800.0,n20230203.TOI1012.0021.fits,on,on,on,on,15,6.67,11.46
07:13:50,TOI1012,1800.0,n20230203.TOI1012.0022.fits,on,on,on,on,15,6.67,11.46
07:58:46,TOI4631,1800.0,n20230203.TOI4631.0023.fits,on,on,on,on,15,6.67,11.46
08:40:44,HR3799,1800.0,n20230203.HR3799.0024.fits,on,on,on,on,15,6.67,11.46
09:25:34,TOI4631,1800.0,n20230203.TOI4631.0025.fits,on,on,on,on,15,6.67,11.46
10:08:58,TOI4631,1800.0,n20230203.TOI4631.0026.fits,on,on,on,on,15,6.67,11.46
10:54:36,TOI2321,1800.0,n20230203.TOI2321.0027.fits,on,on,on,on,15,6.67,11.46
11:39:23,TOI2065,1800.0,n20230203.TOI2065.0028.fits,on,on,on,on,15,6.67,11.46
12:24:11,TOI1842,1800.0,n20230203.TOI1842.0029.fits,on,on,on,on,15,6.67,11.46
