Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
05:14:03,TOI1599_01,1200.0,n20230204.TOI1599_01.0015.fits,on,on,on,on,13,5.83,11.43
05:34:41,TOI1599_01,1200.0,n20230204.TOI1599_01.0016.fits,on,on,on,on,13,5.83,11.43
05:55:24,TOI1599_01,1200.0,n20230204.TOI1599_01.0017.fits,on,on,on,on,13,5.83,11.43
06:16:01,TOI1599_01,1200.0,n20230204.TOI1599_01.0018.fits,on,on,on,on,13,5.83,11.43
06:47:52,TOI1012,1800.0,n20230204.TOI1012.0019.fits,on,on,on,on,13,5.83,11.43
07:29:00,TOI1012,1800.0,n20230204.TOI1012.0020.fits,on,on,on,on,13,5.83,11.43
08:09:59,TOI1012,1800.0,n20230204.TOI1012.0021.fits,on,on,on,on,13,5.83,11.43
08:53:39,HR3799,1800.0,n20230204.HR3799.0022.fits,on,on,on,on,13,5.83,11.43
09:38:38,TOI2003,1800.0,n20230204.TOI2003.0023.fits,on,on,on,on,13,5.83,11.43
10:23:13,TOI2003,1800.0,n20230204.TOI2003.0024.fits,on,on,on,on,13,5.83,11.43
11:07:52,TOI2003,1800.0,n20230204.TOI2003.0025.fits,on,on,on,on,13,5.83,11.43
11:52:37,TOI1842,1800.0,n20230204.TOI1842.0026.fits,on,on,on,on,13,5.83,11.43
12:34:12,TOI1842,1800.0,n20230204.TOI1842.0027.fits,on,on,on,on,13,5.83,11.43
