Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:02:53,TOI1588,1800.0,n20230129.TOI1588.0015.fits,on,on,on,on,12,6.0,11.57
02:46:39,TOI1588,1800.0,n20230129.TOI1588.0016.fits,on,on,on,on,12,6.0,11.57
03:30:08,TOI1588,1800.0,n20230129.TOI1588.0017.fits,on,on,on,on,12,6.0,11.57
04:15:00,TOI2456,1800.0,n20230129.TOI2456.0018.fits,on,on,on,on,12,6.0,11.57
04:56:38,TOI2456,1800.0,n20230129.TOI2456.0019.fits,on,on,on,on,12,6.0,11.57
05:37:41,TOI2456,1800.0,n20230129.TOI2456.0020.fits,on,on,on,on,12,6.0,11.57
06:18:03,TOI1012,1800.0,n20230129.TOI1012.0021.fits,on,on,on,on,12,6.0,11.57
06:58:18,TOI1012,1800.0,n20230129.TOI1012.0022.fits,on,on,on,on,12,6.0,11.57
07:40:18,TOI1012,1800.0,n20230129.TOI1012.0023.fits,on,on,on,on,12,6.0,11.57
08:20:11,HR3799,1800.0,n20230129.HR3799.0024.fits,on,on,on,on,12,6.0,11.57
09:00:41,TOI1842,1800.0,n20230129.TOI1842.0025.fits,on,on,on,on,12,6.0,11.57
09:44:27,TOI1842,1800.0,n20230129.TOI1842.0026.fits,on,on,on,on,12,6.0,11.57
