Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:45:14,TOI1148_01,1200.0,20220420.TOI1148_01.0014.fits,on,on,on,on,12,5.31,9.06
04:05:51,TOI1148_01,1200.0,20220420.TOI1148_01.0015.fits,on,on,on,on,12,5.31,9.06
04:26:25,TOI1148_01,1200.0,20220420.TOI1148_01.0016.fits,on,on,on,on,12,5.31,9.06
05:23:50,TOI2123,1800.0,20220420.TOI2123.0017.fits,on,on,on,on,12,5.31,9.06
06:08:29,TOI2123,1800.0,20220420.TOI2123.0018.fits,on,on,on,on,12,5.31,9.06
06:53:08,TOI2123,1800.0,20220420.TOI2123.0019.fits,on,on,on,on,12,5.31,9.06
07:32:32,TIC349488688,1800.0,20220420.TIC349488688.0020.fits,on,on,on,on,12,5.31,9.06
08:17:22,HR5511,1109.0,20220420.HR5511.0021.fits,on,on,on,on,12,5.31,9.06
08:50:37,TOI2123,1800.0,20220420.TOI2123.0022.fits,on,on,on,on,12,5.31,9.06
09:32:02,TOI1355,1800.0,20220420.TOI1355.0023.fits,on,on,on,on,12,5.31,9.06
10:16:38,TOI1355,1800.0,20220420.TOI1355.0024.fits,on,on,on,on,12,5.31,9.06
11:01:12,TOI1355,1800.0,20220420.TOI1355.0025.fits,on,on,on,on,12,5.31,9.06
