Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
04:21:31,TOI1518,1800.0,20220121.TOI1518.0018.fits,on,on,0,on,22,7.5,11.72
05:07:43,TOI1148_01,1200.0,20220121.TOI1148_01.0019.fits,on,on,0,on,22,7.5,11.72
05:28:18,TOI1148_01,1200.0,20220121.TOI1148_01.0020.fits,on,on,0,on,22,7.5,11.72
05:48:53,TOI1148_01,1200.0,20220121.TOI1148_01.0021.fits,on,on,0,on,22,7.5,11.72
06:09:28,TOI1148_01,1200.0,20220121.TOI1148_01.0022.fits,on,on,0,on,22,7.5,11.72
06:30:03,TOI1148_01,1200.0,20220121.TOI1148_01.0023.fits,on,on,0,on,22,7.5,11.72
07:04:15,TOI1148_01,1200.0,20220121.TOI1148_01.0024.fits,on,on,0,on,22,7.5,11.72
07:24:53,TOI1148_01,1200.0,20220121.TOI1148_01.0025.fits,on,on,0,on,22,7.5,11.72
07:45:31,TOI1148_01,1200.0,20220121.TOI1148_01.0026.fits,on,on,0,on,22,7.5,11.72
08:06:06,TOI1148_01,1200.0,20220121.TOI1148_01.0027.fits,on,on,0,on,22,7.5,11.72
08:26:41,TOI1148_01,1200.0,20220121.TOI1148_01.0028.fits,on,on,0,on,22,7.5,11.72
09:00:58,TOI1148_01,1200.0,20220121.TOI1148_01.0029.fits,on,on,0,on,22,7.5,11.72
09:21:32,TOI1148_01,1200.0,20220121.TOI1148_01.0030.fits,on,on,0,on,22,7.5,11.72
09:42:08,TOI1148_01,1200.0,20220121.TOI1148_01.0031.fits,on,on,0,on,22,7.5,11.72
10:02:44,TOI1148_01,1200.0,20220121.TOI1148_01.0032.fits,on,on,0,on,22,7.5,11.72
10:23:19,TOI1148_01,1200.0,20220121.TOI1148_01.0033.fits,on,on,0,on,22,7.5,11.72
10:57:41,TOI1148_01,1200.0,20220121.TOI1148_01.0034.fits,on,on,0,on,22,7.5,11.72
11:18:16,TOI1148_01,1200.0,20220121.TOI1148_01.0035.fits,on,on,0,on,22,7.5,11.72
11:38:53,TOI1148_01,1200.0,20220121.TOI1148_01.0036.fits,on,on,0,on,22,7.5,11.72
11:59:28,TOI1148_01,1200.0,20220121.TOI1148_01.0037.fits,on,on,0,on,22,7.5,11.72
12:20:04,TOI1148_01,1200.0,20220121.TOI1148_01.0038.fits,on,on,0,on,22,7.5,11.72
12:54:15,TOI1148_01,1200.0,20220121.TOI1148_01.0039.fits,on,on,0,on,22,7.5,11.72
