Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:52:15,TIC349488688,1800.0,20211002.TIC349488688.0014.fits,on,on,on,on,14,6.17,10.42
03:48:09,TOI1355,1800.0,20211002.TOI1355.0015.fits,on,on,on,on,14,6.17,10.42
04:30:16,TOI1355,1800.0,20211002.TOI1355.0016.fits,on,on,on,on,14,6.17,10.42
05:11:45,TOI1608_01,1200.0,20211002.TOI1608_01.0017.fits,on,on,on,on,14,6.17,10.42
05:32:19,TOI1608_01,1200.0,20211002.TOI1608_01.0018.fits,on,on,on,on,14,6.17,10.42
05:52:53,TOI1608_01,1200.0,20211002.TOI1608_01.0019.fits,on,on,on,on,14,6.17,10.42
06:13:28,TOI1608_01,1200.0,20211002.TOI1608_01.0020.fits,on,on,on,on,14,6.17,10.42
06:34:02,TOI1608_01,1200.0,20211002.TOI1608_01.0021.fits,on,on,on,on,14,6.17,10.42
07:51:48,TOI1355,1800.0,20211002.TOI1355.0022.fits,on,on,on,on,14,6.17,10.42
08:34:49,TOI1518,1800.0,20211002.TOI1518.0023.fits,on,on,on,on,14,6.17,10.42
09:17:38,TOI1518,1800.0,20211002.TOI1518.0024.fits,on,on,on,on,14,6.17,10.42
10:01:48,TOI1518,1800.0,20211002.TOI1518.0025.fits,on,on,on,on,14,6.17,10.42
10:46:05,HR932,1800.0,20211002.HR932.0026.fits,on,on,on,on,14,6.17,10.42
11:30:32,TOI445,1800.0,20211002.TOI445.0027.fits,on,on,on,on,14,6.17,10.42
