Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:38:30,HR2209,1800.0,20220317.HR2209.0014.fits,on,on,on,on,8,4.0,10.22
03:18:18,TOI568,1800.0,20220317.TOI568.0015.fits,on,on,on,on,8,4.0,10.22
03:58:40,TOI568,1800.0,20220317.TOI568.0016.fits,on,on,on,on,8,4.0,10.22
04:38:20,TOI568,1800.0,20220317.TOI568.0017.fits,on,on,on,on,8,4.0,10.22
05:17:08,TOI1842,1800.0,20220317.TOI1842.0018.fits,on,on,on,on,8,4.0,10.22
05:57:22,TOI1842,1800.0,20220317.TOI1842.0019.fits,on,on,on,on,8,4.0,10.22
06:37:36,TOI1842,1800.0,20220317.TOI1842.0020.fits,on,on,on,on,8,4.0,10.22
09:06:22,TOI2123,1800.0,20220317.TOI2123.0021.fits,on,on,on,on,8,4.0,10.22
