Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:02:14,TOI1148_01,1200.0,n20230128.TOI1148_01.0015.fits,on,on,on,on,29,9.67,11.59
02:22:50,TOI1148_01,1200.0,n20230128.TOI1148_01.0016.fits,on,on,on,on,29,9.67,11.59
02:43:25,TOI1148_01,1200.0,n20230128.TOI1148_01.0017.fits,on,on,on,on,29,9.67,11.59
03:04:01,TOI1148_01,1200.0,n20230128.TOI1148_01.0018.fits,on,on,on,on,29,9.67,11.59
03:24:44,TOI1148_01,1200.0,n20230128.TOI1148_01.0019.fits,on,on,on,on,29,9.67,11.59
03:58:57,TOI1148_01,1200.0,n20230128.TOI1148_01.0020.fits,on,on,on,on,29,9.67,11.59
04:19:34,TOI1148_01,1200.0,n20230128.TOI1148_01.0021.fits,on,on,on,on,29,9.67,11.59
04:40:09,TOI1148_01,1200.0,n20230128.TOI1148_01.0022.fits,on,on,on,on,29,9.67,11.59
05:00:46,TOI1148_01,1200.0,n20230128.TOI1148_01.0023.fits,on,on,on,on,29,9.67,11.59
05:21:23,TOI1148_01,1200.0,n20230128.TOI1148_01.0024.fits,on,on,on,on,29,9.67,11.59
05:55:42,TOI1148_01,1200.0,n20230128.TOI1148_01.0025.fits,on,on,on,on,29,9.67,11.59
06:16:16,TOI1148_01,1200.0,n20230128.TOI1148_01.0026.fits,on,on,on,on,29,9.67,11.59
06:36:52,TOI1148_01,1200.0,n20230128.TOI1148_01.0027.fits,on,on,on,on,29,9.67,11.59
06:57:28,TOI1148_01,1200.0,n20230128.TOI1148_01.0028.fits,on,on,on,on,29,9.67,11.59
07:18:05,TOI1148_01,1200.0,n20230128.TOI1148_01.0029.fits,on,on,on,on,29,9.67,11.59
07:52:19,TOI1148_01,1200.0,n20230128.TOI1148_01.0030.fits,on,on,on,on,29,9.67,11.59
08:12:56,TOI1148_01,1200.0,n20230128.TOI1148_01.0031.fits,on,on,on,on,29,9.67,11.59
08:33:31,TOI1148_01,1200.0,n20230128.TOI1148_01.0032.fits,on,on,on,on,29,9.67,11.59
08:54:06,TOI1148_01,1200.0,n20230128.TOI1148_01.0033.fits,on,on,on,on,29,9.67,11.59
09:14:47,TOI1148_01,1200.0,n20230128.TOI1148_01.0034.fits,on,on,on,on,29,9.67,11.59
09:49:51,TOI1148_01,1200.0,n20230128.TOI1148_01.0035.fits,on,on,on,on,29,9.67,11.59
10:10:26,TOI1148_01,1200.0,n20230128.TOI1148_01.0036.fits,on,on,on,on,29,9.67,11.59
10:31:02,TOI1148_01,1200.0,n20230128.TOI1148_01.0037.fits,on,on,on,on,29,9.67,11.59
10:51:38,TOI1148_01,1200.0,n20230128.TOI1148_01.0038.fits,on,on,on,on,29,9.67,11.59
11:12:18,TOI1148_01,1200.0,n20230128.TOI1148_01.0039.fits,on,on,on,on,29,9.67,11.59
11:44:24,TOI1148_01,1200.0,n20230128.TOI1148_01.0040.fits,on,on,on,on,29,9.67,11.59
12:10:51,TOI1148_01,1200.0,n20230128.TOI1148_01.0041.fits,on,on,on,on,29,9.67,11.59
12:31:33,TOI1148_01,1200.0,n20230128.TOI1148_01.0042.fits,on,on,on,on,29,9.67,11.59
12:52:08,TOI1148_01,1200.0,n20230128.TOI1148_01.0043.fits,on,on,on,on,29,9.67,11.59
