Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:27:02,TOI1518,1800.0,20211219.TOI1518.0014.fits,on,on,0,0,11,5.5,12.01
02:04:41,TOI1518,1800.0,20211219.TOI1518.0015.fits,on,on,0,0,11,5.5,12.01
03:49:33,TOI1518,1800.0,20211219.TOI1518.0016.fits,on,on,0,0,11,5.5,12.01
04:28:23,HR2209,1800.0,20211219.HR2209.0017.fits,on,on,0,0,11,5.5,12.01
05:07:07,TOI1480,1800.0,20211219.TOI1480.0018.fits,on,on,0,0,11,5.5,12.01
05:45:38,TOI1480,1800.0,20211219.TOI1480.0019.fits,on,on,0,0,11,5.5,12.01
06:23:28,TOI1355,1800.0,20211219.TOI1355.0020.fits,on,on,0,0,11,5.5,12.01
07:31:39,HD26965,1800.0,20211219.HD26965.0021.fits,on,on,0,0,11,5.5,12.01
08:16:39,TOI1135,1800.0,20211219.TOI1135.0022.fits,on,on,0,0,11,5.5,12.01
08:55:16,TOI991,1800.0,20211219.TOI991.0023.fits,on,on,0,0,11,5.5,12.01
10:34:09,TOI568,1800.0,20211219.TOI568.0024.fits,on,on,0,0,11,5.5,12.01
