Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:47:42,HR3799,1800.0,20220327.HR3799.0015.fits,on,on,on,on,13,6.5,9.89
03:32:46,TOI568,1800.0,20220327.TOI568.0016.fits,on,on,on,off,13,6.5,9.89
04:18:02,TOI568,1800.0,20220327.TOI568.0017.fits,on,on,on,off,13,6.5,9.89
05:03:15,TOI568,1800.0,20220327.TOI568.0018.fits,on,on,on,off,13,6.5,9.89
05:48:42,TOI1135,1800.0,20220327.TOI1135.0019.fits,on,on,on,off,13,6.5,9.89
06:34:04,TOI680,1800.0,20220327.TOI680.0020.fits,on,on,on,off,13,6.5,9.89
07:19:30,TOI1842,1800.0,20220327.TOI1842.0021.fits,on,on,on,off,13,6.5,9.89
08:04:44,TOI1842,1800.0,20220327.TOI1842.0022.fits,on,on,on,off,13,6.5,9.89
08:49:58,TOI1842,1800.0,20220327.TOI1842.0023.fits,on,on,on,off,13,6.5,9.89
09:35:22,TIC349488688,1800.0,20220327.TIC349488688.0024.fits,on,on,on,off,13,6.5,9.89
10:20:36,TOI2123,1800.0,20220327.TOI2123.0025.fits,on,on,on,off,13,6.5,9.89
11:05:53,TOI2123,1800.0,20220327.TOI2123.0026.fits,on,on,on,off,13,6.5,9.89
11:51:06,TOI2123,1800.0,20220327.TOI2123.0027.fits,on,on,on,off,13,6.5,9.89
