Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:05:08,TOI1588,1800.0,n20230205.TOI1588.0015.fits,on,on,on,on,16,8.0,11.41
02:45:26,TOI1588,1800.0,n20230205.TOI1588.0016.fits,on,on,on,on,16,8.0,11.41
03:30:04,TOI1588,1800.0,n20230205.TOI1588.0017.fits,on,on,on,on,16,8.0,11.41
04:12:21,TOI2456,1800.0,n20230205.TOI2456.0018.fits,on,on,on,on,16,8.0,11.41
04:56:58,TOI2456,1800.0,n20230205.TOI2456.0019.fits,on,on,on,on,16,8.0,11.41
05:41:42,TOI2456,1800.0,n20230205.TOI2456.0020.fits,on,on,on,on,16,8.0,11.41
06:23:33,TOI1012,1800.0,n20230205.TOI1012.0021.fits,on,on,on,on,16,8.0,11.41
07:04:37,TOI1012,1800.0,n20230205.TOI1012.0022.fits,on,on,on,on,16,8.0,11.41
07:45:40,TOI1012,1800.0,n20230205.TOI1012.0023.fits,on,on,on,on,16,8.0,11.41
08:27:46,HR4828,1800.0,n20230205.HR4828.0024.fits,on,on,on,on,16,8.0,11.41
09:12:35,TOI4631,1800.0,n20230205.TOI4631.0025.fits,on,on,on,on,16,8.0,11.41
09:53:54,TOI4631,1800.0,n20230205.TOI4631.0026.fits,on,on,on,on,16,8.0,11.41
10:34:15,TOI4631,1800.0,n20230205.TOI4631.0027.fits,on,on,on,on,16,8.0,11.41
11:19:07,TOI2065,1800.0,n20230205.TOI2065.0028.fits,on,on,on,on,16,8.0,11.41
12:03:50,TOI1842,1800.0,n20230205.TOI1842.0029.fits,on,on,on,on,16,8.0,11.41
12:48:28,TOI1842,1800.0,n20230205.TOI1842.0030.fits,on,on,on,on,16,8.0,11.41
