Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:34:49,TOI1599_01,1200.0,20211107.TOI1599_01.0014.fits,on,on,0,0,29,9.67,11.44
01:55:24,TOI1599_01,1200.0,20211107.TOI1599_01.0015.fits,on,on,0,0,29,9.67,11.44
02:15:58,TOI1599_01,1200.0,20211107.TOI1599_01.0016.fits,on,on,0,0,29,9.67,11.44
02:36:32,TOI1599_01,1200.0,20211107.TOI1599_01.0017.fits,on,on,0,0,29,9.67,11.44
02:57:06,TOI1599_01,1200.0,20211107.TOI1599_01.0018.fits,on,on,0,0,29,9.67,11.44
03:27:35,TOI1599_01,1200.0,20211107.TOI1599_01.0019.fits,on,on,0,0,29,9.67,11.44
03:48:09,TOI1599_01,1200.0,20211107.TOI1599_01.0020.fits,on,on,0,0,29,9.67,11.44
04:08:44,TOI1599_01,1200.0,20211107.TOI1599_01.0021.fits,on,on,0,0,29,9.67,11.44
04:29:18,TOI1599_01,1200.0,20211107.TOI1599_01.0022.fits,on,on,0,0,29,9.67,11.44
04:49:52,TOI1599_01,1200.0,20211107.TOI1599_01.0023.fits,on,on,0,0,29,9.67,11.44
05:19:51,TOI1599_01,1200.0,20211107.TOI1599_01.0024.fits,on,on,0,0,29,9.67,11.44
05:40:25,TOI1599_01,1200.0,20211107.TOI1599_01.0025.fits,on,on,0,0,29,9.67,11.44
06:00:59,TOI1599_01,1200.0,20211107.TOI1599_01.0026.fits,on,on,0,0,29,9.67,11.44
06:21:33,TOI1599_01,1200.0,20211107.TOI1599_01.0027.fits,on,on,0,0,29,9.67,11.44
06:42:07,TOI1599_01,1200.0,20211107.TOI1599_01.0028.fits,on,on,0,0,29,9.67,11.44
07:12:42,TOI1599_01,1200.0,20211107.TOI1599_01.0029.fits,on,on,0,0,29,9.67,11.44
07:33:16,TOI1599_01,1200.0,20211107.TOI1599_01.0030.fits,on,on,0,0,29,9.67,11.44
07:53:50,TOI1599_01,1200.0,20211107.TOI1599_01.0031.fits,on,on,0,0,29,9.67,11.44
08:14:24,TOI1599_01,1200.0,20211107.TOI1599_01.0032.fits,on,on,0,0,29,9.67,11.44
08:34:57,TOI1599_01,1200.0,20211107.TOI1599_01.0033.fits,on,on,0,0,29,9.67,11.44
09:08:37,TOI1599_01,1200.0,20211107.TOI1599_01.0034.fits,on,on,0,0,29,9.67,11.44
09:29:11,TOI1599_01,1200.0,20211107.TOI1599_01.0035.fits,on,on,0,0,29,9.67,11.44
09:49:45,TOI1599_01,1200.0,20211107.TOI1599_01.0036.fits,on,on,0,0,29,9.67,11.44
10:10:21,TOI1599_01,1200.0,20211107.TOI1599_01.0037.fits,on,on,0,0,29,9.67,11.44
10:30:55,TOI1599_01,1200.0,20211107.TOI1599_01.0038.fits,on,on,0,0,29,9.67,11.44
11:04:34,TOI1599_01,1200.0,20211107.TOI1599_01.0039.fits,on,on,0,0,29,9.67,11.44
11:25:08,TOI1599_01,1200.0,20211107.TOI1599_01.0040.fits,on,on,0,0,29,9.67,11.44
11:45:43,TOI1599_01,1200.0,20211107.TOI1599_01.0041.fits,on,on,0,0,29,9.67,11.44
12:06:17,TOI1599_01,1200.0,20211107.TOI1599_01.0042.fits,on,on,0,0,29,9.67,11.44
