Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:25:46,TOI1151_01,1200.0,n20221127.TOI1151_01.0014.fits,on,on,on,on,19,8.33,11.82
01:46:24,TOI1151_01,1200.0,n20221127.TOI1151_01.0015.fits,on,on,on,on,19,8.33,11.82
02:06:58,TOI1151_01,1200.0,n20221127.TOI1151_01.0016.fits,on,on,on,on,19,8.33,11.82
02:27:38,TOI1151_01,1200.0,n20221127.TOI1151_01.0017.fits,on,on,on,on,19,8.33,11.82
02:48:14,TOI1151_01,1200.0,n20221127.TOI1151_01.0018.fits,on,on,on,on,19,8.33,11.82
03:22:30,TOI1151_01,1200.0,n20221127.TOI1151_01.0019.fits,on,on,on,on,19,8.33,11.82
03:43:05,TOI1151_01,1200.0,n20221127.TOI1151_01.0020.fits,on,on,on,on,19,8.33,11.82
04:19:18,HR179,1800.0,n20221127.HR179.0021.fits,on,on,on,on,19,8.33,11.82
04:58:10,TOI1588,1800.0,n20221127.TOI1588.0022.fits,on,on,on,on,19,8.33,11.82
05:36:52,TOI1588,1800.0,n20221127.TOI1588.0023.fits,on,on,on,on,19,8.33,11.82
06:16:00,TOI1588,1800.0,n20221127.TOI1588.0024.fits,on,on,on,on,19,8.33,11.82
06:56:52,TOI1588,1800.0,n20221127.TOI1588.0025.fits,on,on,on,on,19,8.33,11.82
07:37:11,TOI1588,1800.0,n20221127.TOI1588.0026.fits,on,on,on,on,19,8.33,11.82
08:18:09,TOI1588,1800.0,n20221127.TOI1588.0027.fits,on,on,on,on,19,8.33,11.82
08:59:32,TOI2456,1800.0,n20221127.TOI2456.0028.fits,on,on,on,on,19,8.33,11.82
09:44:31,TOI2456,1800.0,n20221127.TOI2456.0029.fits,on,on,on,on,19,8.33,11.82
10:29:07,TOI2456,1800.0,n20221127.TOI2456.0030.fits,on,on,on,on,19,8.33,11.82
11:14:01,TOI1012,1800.0,n20221127.TOI1012.0031.fits,on,on,on,on,19,8.33,11.82
11:58:42,TOI1012,1800.0,n20221127.TOI1012.0032.fits,on,on,on,on,19,8.33,11.82
