Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:22:39,TIC349488688,1800.0,20211024.TIC349488688.0014.fits,on,on,on,on,12,4.33,11.08
04:54:31,TOI1608_01,1200.0,20211024.TOI1608_01.0015.fits,on,on,on,on,12,4.33,11.08
05:15:06,TOI1608_01,1200.0,20211024.TOI1608_01.0016.fits,on,on,on,on,12,4.33,11.08
05:35:43,TOI1608_01,1200.0,20211024.TOI1608_01.0017.fits,on,on,on,on,12,4.33,11.08
05:56:17,TOI1608_01,1200.0,20211024.TOI1608_01.0018.fits,on,on,on,on,12,4.33,11.08
06:16:51,TOI1608_01,1200.0,20211024.TOI1608_01.0019.fits,on,on,on,on,12,4.33,11.08
06:46:13,TOI1608_01,1200.0,20211024.TOI1608_01.0020.fits,on,on,on,on,12,4.33,11.08
07:29:46,TOI1608_01,1200.0,20211024.TOI1608_01.0021.fits,on,on,on,on,12,4.33,11.08
09:08:21,TOI1608_01,1200.0,20211024.TOI1608_01.0022.fits,on,on,on,on,12,4.33,11.08
09:28:55,TOI1608_01,1200.0,20211024.TOI1608_01.0023.fits,on,on,on,on,12,4.33,11.08
11:18:31,TOI1608_01,1200.0,20211024.TOI1608_01.0024.fits,on,on,on,on,12,4.33,11.08
12:03:57,HR2209,1800.0,20211024.HR2209.0025.fits,on,on,on,on,12,4.33,11.08
