Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:39:11,TOI1150_01,1200.0,20221029.TOI1150_01.0014.fits,on,on,on,on,22,8.5,11.21
01:59:46,TOI1150_01,1200.0,20221029.TOI1150_01.0015.fits,on,on,on,on,22,8.5,11.21
02:20:20,TOI1150_01,1200.0,20221029.TOI1150_01.0016.fits,on,on,on,on,22,8.5,11.21
02:40:54,TOI1150_01,1200.0,20221029.TOI1150_01.0017.fits,on,on,on,on,22,8.5,11.21
03:01:31,TOI1150_01,1200.0,20221029.TOI1150_01.0018.fits,on,on,on,on,22,8.5,11.21
03:28:35,TOI1150_01,1200.0,20221029.TOI1150_01.0019.fits,on,on,on,on,22,8.5,11.21
03:49:10,TOI1150_01,1200.0,20221029.TOI1150_01.0020.fits,on,on,on,on,22,8.5,11.21
04:09:44,TOI1150_01,1200.0,20221029.TOI1150_01.0021.fits,on,on,on,on,22,8.5,11.21
04:30:19,TOI1150_01,1200.0,20221029.TOI1150_01.0022.fits,on,on,on,on,22,8.5,11.21
04:51:05,TOI1150_01,1200.0,20221029.TOI1150_01.0023.fits,on,on,on,on,22,8.5,11.21
05:19:11,TOI1150_01,1200.0,20221029.TOI1150_01.0024.fits,on,on,on,on,22,8.5,11.21
05:39:46,TOI1150_01,1200.0,20221029.TOI1150_01.0025.fits,on,on,on,on,22,8.5,11.21
06:00:20,TOI1150_01,1200.0,20221029.TOI1150_01.0026.fits,on,on,on,on,22,8.5,11.21
06:20:55,TOI1150_01,1200.0,20221029.TOI1150_01.0027.fits,on,on,on,on,22,8.5,11.21
06:41:29,TOI1150_01,1200.0,20221029.TOI1150_01.0028.fits,on,on,on,on,22,8.5,11.21
07:20:36,TOI1588,1800.0,20221029.TOI1588.0029.fits,on,on,on,on,22,8.5,11.21
08:01:32,TOI1588,1800.0,20221029.TOI1588.0030.fits,on,on,on,on,22,8.5,11.21
08:45:57,TOI1588,1800.0,20221029.TOI1588.0031.fits,on,on,on,on,22,8.5,11.21
09:26:21,HR932,1800.0,20221029.HR932.0032.fits,on,on,on,on,22,8.5,11.21
10:08:09,TOI2456,1800.0,20221029.TOI2456.0033.fits,on,on,on,on,22,8.5,11.21
10:49:13,TOI2456,1800.0,20221029.TOI2456.0034.fits,on,on,on,on,22,8.5,11.21
11:29:31,TOI2456,1800.0,20221029.TOI2456.0035.fits,on,on,on,on,22,8.5,11.21
