Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:05:15,HR3799,1800.0,20220421.HR3799.0015.fits,on,on,on,on,20,7.17,9.03
03:50:19,TOI778_01,1200.0,20220421.TOI778_01.0016.fits,on,on,on,on,20,7.17,9.03
04:10:58,TOI778_01,1200.0,20220421.TOI778_01.0017.fits,on,on,on,on,20,7.17,9.03
04:31:34,TOI778_01,1200.0,20220421.TOI778_01.0018.fits,on,on,on,on,20,7.17,9.03
04:52:09,TOI778_01,1200.0,20220421.TOI778_01.0019.fits,on,on,on,on,20,7.17,9.03
05:12:54,TOI778_01,1200.0,20220421.TOI778_01.0020.fits,on,on,on,on,20,7.17,9.03
05:46:48,TOI778_01,1200.0,20220421.TOI778_01.0021.fits,on,on,on,on,20,7.17,9.03
06:07:22,TOI778_01,1200.0,20220421.TOI778_01.0022.fits,on,on,on,on,20,7.17,9.03
06:28:03,TOI778_01,1200.0,20220421.TOI778_01.0023.fits,on,on,on,on,20,7.17,9.03
06:48:38,TOI778_01,1200.0,20220421.TOI778_01.0024.fits,on,on,on,on,20,7.17,9.03
07:09:18,TOI778_01,1200.0,20220421.TOI778_01.0025.fits,on,on,on,on,20,7.17,9.03
07:36:51,TOI778_01,1200.0,20220421.TOI778_01.0026.fits,on,on,on,on,20,7.17,9.03
07:57:29,TOI778_01,1200.0,20220421.TOI778_01.0027.fits,on,on,on,on,20,7.17,9.03
08:18:04,TOI778_01,1200.0,20220421.TOI778_01.0028.fits,on,on,on,on,20,7.17,9.03
08:38:38,TOI778_01,1200.0,20220421.TOI778_01.0029.fits,on,on,on,on,20,7.17,9.03
08:59:13,TOI778_01,1200.0,20220421.TOI778_01.0030.fits,on,on,on,on,20,7.17,9.03
09:29:06,TOI778_01,1200.0,20220421.TOI778_01.0031.fits,on,on,on,on,20,7.17,9.03
09:49:40,TOI778_01,1200.0,20220421.TOI778_01.0032.fits,on,on,on,on,20,7.17,9.03
10:24:56,TOI2123,1800.0,20220421.TOI2123.0033.fits,on,on,on,on,20,7.17,9.03
11:09:33,TOI2123,1800.0,20220421.TOI2123.0034.fits,on,on,on,on,20,7.17,9.03
