Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:14:36,HR4828,1800.0,20220503.HR4828.0015.fits,on,on,on,on,12,6.0,8.63
03:59:18,TOI680,1800.0,20220503.TOI680.0016.fits,on,on,on,on,12,6.0,8.63
04:42:19,TOI1842,1800.0,20220503.TOI1842.0017.fits,on,on,on,on,12,6.0,8.63
05:23:56,TOI1842,1800.0,20220503.TOI1842.0018.fits,on,on,on,on,12,6.0,8.63
06:06:11,TOI1842,1800.0,20220503.TOI1842.0019.fits,on,on,on,on,12,6.0,8.63
06:46:00,TIC349488688,1800.0,20220503.TIC349488688.0020.fits,on,on,on,on,12,6.0,8.63
07:25:31,TOI2123,1800.0,20220503.TOI2123.0021.fits,on,on,on,on,12,6.0,8.63
08:05:37,TOI2123,1800.0,20220503.TOI2123.0022.fits,on,on,on,on,12,6.0,8.63
08:46:11,TOI2123,1800.0,20220503.TOI2123.0023.fits,on,on,on,on,12,6.0,8.63
09:26:05,TOI2123,1800.0,20220503.TOI2123.0024.fits,on,on,on,on,12,6.0,8.63
10:05:22,TIC349488688,1800.0,20220503.TIC349488688.0025.fits,on,on,on,on,12,6.0,8.63
10:46:07,TOI1518,1800.0,20220503.TOI1518.0026.fits,on,on,on,on,12,6.0,8.63
