Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:07:31,TOI1150_01,1200.0,20211003.TOI1150_01.0014.fits,on,on,on,on,23,8.5,10.45
02:28:09,TOI1150_01,1200.0,20211003.TOI1150_01.0015.fits,on,on,on,on,23,8.5,10.45
02:48:44,TOI1150_01,1200.0,20211003.TOI1150_01.0016.fits,on,on,on,on,23,8.5,10.45
03:09:20,TOI1150_01,1200.0,20211003.TOI1150_01.0017.fits,on,on,on,on,23,8.5,10.45
03:29:54,TOI1150_01,1200.0,20211003.TOI1150_01.0018.fits,on,on,on,on,23,8.5,10.45
03:58:15,TOI1150_01,1200.0,20211003.TOI1150_01.0019.fits,on,on,on,on,23,8.5,10.45
04:18:51,TOI1150_01,1200.0,20211003.TOI1150_01.0020.fits,on,on,on,on,23,8.5,10.45
04:39:26,TOI1150_01,1200.0,20211003.TOI1150_01.0021.fits,on,on,on,on,23,8.5,10.45
05:00:01,TOI1150_01,1200.0,20211003.TOI1150_01.0022.fits,on,on,on,on,23,8.5,10.45
05:20:35,TOI1150_01,1200.0,20211003.TOI1150_01.0023.fits,on,on,on,on,23,8.5,10.45
05:49:08,TOI1150_01,1200.0,20211003.TOI1150_01.0024.fits,on,on,on,on,23,8.5,10.45
06:09:43,TOI1150_01,1200.0,20211003.TOI1150_01.0025.fits,on,on,on,on,23,8.5,10.45
06:30:18,TOI1150_01,1200.0,20211003.TOI1150_01.0026.fits,on,on,on,on,23,8.5,10.45
06:50:52,TOI1150_01,1200.0,20211003.TOI1150_01.0027.fits,on,on,on,on,23,8.5,10.45
07:11:28,TOI1150_01,1200.0,20211003.TOI1150_01.0028.fits,on,on,on,on,23,8.5,10.45
07:40:41,TOI1150_01,1200.0,20211003.TOI1150_01.0029.fits,on,on,on,on,23,8.5,10.45
08:01:17,TOI1150_01,1200.0,20211003.TOI1150_01.0030.fits,on,on,on,on,23,8.5,10.45
08:21:56,TOI1150_01,1200.0,20211003.TOI1150_01.0031.fits,on,on,on,on,23,8.5,10.45
08:56:29,TOI1355,1800.0,20211003.TOI1355.0032.fits,on,on,on,on,23,8.5,10.45
09:40:31,TOI1355,1800.0,20211003.TOI1355.0033.fits,on,on,on,on,23,8.5,10.45
10:24:33,TOI1355,1800.0,20211003.TOI1355.0034.fits,on,on,on,on,23,8.5,10.45
11:08:46,HR932,1800.0,20211003.HR932.0035.fits,on,on,on,on,23,8.5,10.45
11:51:07,TOI1518,1800.0,20211003.TOI1518.0036.fits,on,on,on,on,23,8.5,10.45
