Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:33:22,HR2209,1800.0,20220315.HR2209.0014.fits,on,on,on,on,22,8.17,10.29
03:18:52,TOI568,1800.0,20220315.TOI568.0015.fits,on,on,on,on,22,8.17,10.29
04:03:27,TOI568,1800.0,20220315.TOI568.0016.fits,on,on,on,on,22,8.17,10.29
04:43:45,TOI568,1800.0,20220315.TOI568.0017.fits,on,on,on,on,22,8.17,10.29
05:25:06,TOI1842,1800.0,20220315.TOI1842.0018.fits,on,on,on,on,22,8.17,10.29
06:06:06,TOI778_01,1200.0,20220315.TOI778_01.0019.fits,on,on,on,on,22,8.17,10.29
06:26:40,TOI778_01,1200.0,20220315.TOI778_01.0020.fits,on,on,on,on,22,8.17,10.29
06:47:15,TOI778_01,1200.0,20220315.TOI778_01.0021.fits,on,on,on,on,22,8.17,10.29
07:07:50,TOI778_01,1200.0,20220315.TOI778_01.0022.fits,on,on,on,on,22,8.17,10.29
07:28:25,TOI778_01,1200.0,20220315.TOI778_01.0023.fits,on,on,on,on,22,8.17,10.29
07:56:45,TOI778_01,1200.0,20220315.TOI778_01.0024.fits,on,on,on,on,22,8.17,10.29
08:17:22,TOI778_01,1200.0,20220315.TOI778_01.0025.fits,on,on,on,on,22,8.17,10.29
08:37:56,TOI778_01,1200.0,20220315.TOI778_01.0026.fits,on,on,on,on,22,8.17,10.29
08:58:31,TOI778_01,1200.0,20220315.TOI778_01.0027.fits,on,on,on,on,22,8.17,10.29
09:19:16,TOI778_01,1200.0,20220315.TOI778_01.0028.fits,on,on,on,on,22,8.17,10.29
09:48:20,TOI778_01,1200.0,20220315.TOI778_01.0029.fits,on,on,on,on,22,8.17,10.29
10:08:55,TOI778_01,1200.0,20220315.TOI778_01.0030.fits,on,on,on,on,22,8.17,10.29
10:29:29,TOI778_01,1200.0,20220315.TOI778_01.0031.fits,on,on,on,on,22,8.17,10.29
10:50:13,TOI778_01,1200.0,20220315.TOI778_01.0032.fits,on,on,on,on,22,8.17,10.29
11:10:49,TOI778_01,1200.0,20220315.TOI778_01.0033.fits,on,on,on,on,22,8.17,10.29
11:39:25,TOI778_01,1200.0,20220315.TOI778_01.0034.fits,on,on,on,on,22,8.17,10.29
12:00:00,TOI778_01,1200.0,20220315.TOI778_01.0035.fits,on,on,on,on,22,8.17,10.29
