Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:32:56,HIP41378,1800.0,n20230309.HIP41378.0015.fits,on,on,on,on,15,7.5,10.49
03:03:31,HIP41378,1800.0,n20230309.HIP41378.0016.fits,on,on,on,on,15,7.5,10.49
03:34:07,HIP41378,1800.0,n20230309.HIP41378.0017.fits,on,on,on,on,15,7.5,10.49
04:04:42,HIP41378,1800.0,n20230309.HIP41378.0018.fits,on,on,on,on,15,7.5,10.49
04:35:18,HIP41378,1800.0,n20230309.HIP41378.0019.fits,on,on,on,on,15,7.5,10.49
05:19:35,HIP41378,1800.0,n20230309.HIP41378.0020.fits,on,on,on,on,15,7.5,10.49
05:50:12,HIP41378,1800.0,n20230309.HIP41378.0021.fits,on,on,on,on,15,7.5,10.49
06:20:47,HIP41378,1800.0,n20230309.HIP41378.0022.fits,on,on,on,on,15,7.5,10.49
06:51:23,HIP41378,1800.0,n20230309.HIP41378.0023.fits,on,on,on,on,15,7.5,10.49
07:22:00,HIP41378,1800.0,n20230309.HIP41378.0024.fits,on,on,on,on,15,7.5,10.49
08:06:12,HIP41378,1800.0,n20230309.HIP41378.0025.fits,on,on,on,on,15,7.5,10.49
08:36:49,HIP41378,1800.0,n20230309.HIP41378.0026.fits,on,on,on,on,15,7.5,10.49
09:22:01,HR4828,1800.0,n20230309.HR4828.0027.fits,on,on,on,on,15,7.5,10.49
10:06:54,TOI1842,1800.0,n20230309.TOI1842.0028.fits,on,on,on,on,15,7.5,10.49
10:52:25,TOI1842,1800.0,n20230309.TOI1842.0029.fits,on,on,on,on,15,7.5,10.49
