Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:18:35,TOI1518,1800.0,20220226.TOI1518.0015.fits,on,on,on,0,16,8.0,10.83
02:56:50,TOI1518,1800.0,20220226.TOI1518.0016.fits,on,on,on,0,16,8.0,10.83
03:37:03,HR2209,1800.0,20220226.HR2209.0017.fits,on,on,on,0,16,8.0,10.83
04:16:00,TOI568,1800.0,20220226.TOI568.0018.fits,on,on,on,0,16,8.0,10.83
04:54:48,TOI568,1800.0,20220226.TOI568.0019.fits,on,on,on,0,16,8.0,10.83
05:36:37,TOI568,1800.0,20220226.TOI568.0020.fits,on,on,on,0,16,8.0,10.83
06:21:14,TOI568,1800.0,20220226.TOI568.0021.fits,on,on,on,0,16,8.0,10.83
07:00:12,TOI680,1800.0,20220226.TOI680.0022.fits,on,on,on,0,16,8.0,10.83
07:39:23,TOI680,1800.0,20220226.TOI680.0023.fits,on,on,on,0,16,8.0,10.83
08:18:28,TOI680,1800.0,20220226.TOI680.0024.fits,on,on,on,0,16,8.0,10.83
08:58:38,TOI1842,1800.0,20220226.TOI1842.0025.fits,on,on,on,0,16,8.0,10.83
09:37:34,TOI1842,1800.0,20220226.TOI1842.0026.fits,on,on,on,0,16,8.0,10.83
10:15:52,TOI1842,1800.0,20220226.TOI1842.0027.fits,on,on,on,0,16,8.0,10.83
10:54:13,TIC349488688,1800.0,20220226.TIC349488688.0028.fits,on,on,on,0,16,8.0,10.83
11:32:42,TOI1842,1800.0,20220226.TOI1842.0029.fits,on,on,on,0,16,8.0,10.83
12:11:04,TOI2123,1800.0,20220226.TOI2123.0030.fits,on,on,on,0,16,8.0,10.83
