Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:14:08,TOI1151_01,1200.0,20211013.TOI1151_01.0001.fits,on,on,on,on,20,7.83,10.76
02:34:42,TOI1151_01,1200.0,20211013.TOI1151_01.0002.fits,on,on,on,on,20,7.83,10.76
02:55:16,TOI1151_01,1200.0,20211013.TOI1151_01.0003.fits,on,on,on,on,20,7.83,10.76
03:15:51,TOI1151_01,1200.0,20211013.TOI1151_01.0004.fits,on,on,on,on,20,7.83,10.76
03:36:35,TOI1151_01,1200.0,20211013.TOI1151_01.0005.fits,on,on,on,on,20,7.83,10.76
04:05:24,TOI1151_01,1200.0,20211013.TOI1151_01.0006.fits,on,on,on,on,20,7.83,10.76
04:26:00,TOI1151_01,1200.0,20211013.TOI1151_01.0007.fits,on,on,on,on,20,7.83,10.76
04:46:43,TOI1151_01,1200.0,20211013.TOI1151_01.0008.fits,on,on,on,on,20,7.83,10.76
05:07:18,TOI1151_01,1200.0,20211013.TOI1151_01.0009.fits,on,on,on,on,20,7.83,10.76
05:27:52,TOI1151_01,1200.0,20211013.TOI1151_01.0010.fits,on,on,on,on,20,7.83,10.76
05:56:44,TOI1151_01,1200.0,20211013.TOI1151_01.0011.fits,on,on,on,on,20,7.83,10.76
06:17:18,TOI1151_01,1200.0,20211013.TOI1151_01.0012.fits,on,on,on,on,20,7.83,10.76
06:37:53,TOI1151_01,1200.0,20211013.TOI1151_01.0013.fits,on,on,on,on,20,7.83,10.76
07:12:29,TOI1518,1800.0,20211013.TOI1518.0014.fits,on,on,on,on,20,7.83,10.76
07:55:59,TOI1518,1800.0,20211013.TOI1518.0015.fits,on,on,on,on,20,7.83,10.76
08:40:16,TOI1518,1800.0,20211013.TOI1518.0016.fits,on,off,on,on,20,7.83,10.76
09:25:02,TOI1355,1800.0,20211013.TOI1355.0017.fits,on,off,on,on,20,7.83,10.76
10:09:46,TOI1355,1800.0,20211013.TOI1355.0018.fits,on,off,on,on,20,7.83,10.76
10:54:30,TOI1355,1800.0,20211013.TOI1355.0019.fits,on,off,on,on,20,7.83,10.76
11:39:37,HR2209,1800.0,20211013.HR2209.0020.fits,on,off,on,on,20,7.83,10.76
