Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:18:42,TIC349488688,1800.0,20221004.TIC349488688.0001.fits,on,on,on,on,11,5.5,10.48
04:04:08,TOI1355,1800.0,20221004.TOI1355.0002.fits,on,on,on,on,11,5.5,10.48
04:48:48,TOI1355,1800.0,20221004.TOI1355.0003.fits,on,on,on,on,11,5.5,10.48
05:33:22,TOI1355,1800.0,20221004.TOI1355.0004.fits,on,on,on,on,11,5.5,10.48
06:18:02,TOI1518,1800.0,20221004.TOI1518.0005.fits,on,on,on,on,11,5.5,10.48
07:02:36,TOI1518,1800.0,20221004.TOI1518.0006.fits,on,on,on,on,11,5.5,10.48
07:47:14,TOI1518,1800.0,20221004.TOI1518.0007.fits,on,on,on,on,11,5.5,10.48
08:32:04,HR179,1800.0,20221004.HR179.0008.fits,on,on,on,on,11,5.5,10.48
09:20:41,TOI1431,1800.0,20221004.TOI1431.0009.fits,on,on,on,on,11,5.5,10.48
10:00:58,TOI1480,1800.0,20221004.TOI1480.0010.fits,on,on,on,on,11,5.5,10.48
10:45:21,TOI1480,1800.0,20221004.TOI1480.0011.fits,on,on,on,on,11,5.5,10.48
