Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:45:04,HR3799,1800.0,20220401.HR3799.0014.fits,on,on,on,0,16,6.67,9.72
04:26:56,TOI568,1800.0,20220401.TOI568.0015.fits,on,on,on,0,16,6.67,9.72
05:11:27,TOI568,1800.0,20220401.TOI568.0016.fits,on,on,on,0,16,6.67,9.72
05:51:12,TOI680,1800.0,20220401.TOI680.0017.fits,on,on,on,0,16,6.67,9.72
06:35:55,TOI1842,1800.0,20220401.TOI1842.0018.fits,on,on,on,0,16,6.67,9.72
07:17:24,TOI1842,1800.0,20220401.TOI1842.0019.fits,on,on,on,0,16,6.67,9.72
07:58:21,TOI1842,1800.0,20220401.TOI1842.0020.fits,on,on,on,0,16,6.67,9.72
08:39:53,TIC349488688,1800.0,20220401.TIC349488688.0021.fits,on,on,on,0,16,6.67,9.72
09:17:21,TOI1151_01,1200.0,20220401.TOI1151_01.0022.fits,on,on,on,0,16,6.67,9.72
09:37:57,TOI1151_01,1200.0,20220401.TOI1151_01.0023.fits,on,on,on,0,16,6.67,9.72
09:58:37,TOI1151_01,1200.0,20220401.TOI1151_01.0024.fits,on,on,on,0,16,6.67,9.72
10:19:12,TOI1151_01,1200.0,20220401.TOI1151_01.0025.fits,on,on,on,0,16,6.67,9.72
10:39:51,TOI1151_01,1200.0,20220401.TOI1151_01.0026.fits,on,on,on,0,16,6.67,9.72
11:07:15,TOI1151_01,1200.0,20220401.TOI1151_01.0027.fits,on,on,on,0,16,6.67,9.72
11:27:50,TOI1151_01,1200.0,20220401.TOI1151_01.0028.fits,on,on,on,0,16,6.67,9.72
11:48:31,TOI1151_01,1200.0,20220401.TOI1151_01.0029.fits,on,on,on,0,16,6.67,9.72
