Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:29:47,TOI1355,1800.0,20221017.TOI1355.0014.fits,on,on,on,on,22,7.5,10.87
04:11:18,TOI1599_01,1200.0,20221017.TOI1599_01.0015.fits,on,on,on,on,22,7.5,10.87
04:32:03,TOI1599_01,1200.0,20221017.TOI1599_01.0016.fits,on,on,on,on,22,7.5,10.87
04:52:38,TOI1599_01,1200.0,20221017.TOI1599_01.0017.fits,on,on,on,on,22,7.5,10.87
05:13:12,TOI1599_01,1200.0,20221017.TOI1599_01.0018.fits,on,on,on,on,22,7.5,10.87
05:33:46,TOI1599_01,1200.0,20221017.TOI1599_01.0019.fits,on,on,on,on,22,7.5,10.87
06:07:57,TOI1599_01,1200.0,20221017.TOI1599_01.0020.fits,on,on,on,on,22,7.5,10.87
06:28:32,TOI1599_01,1200.0,20221017.TOI1599_01.0021.fits,on,on,on,on,22,7.5,10.87
06:49:07,TOI1599_01,1200.0,20221017.TOI1599_01.0022.fits,on,on,on,on,22,7.5,10.87
07:09:43,TOI1599_01,1200.0,20221017.TOI1599_01.0023.fits,on,on,on,on,22,7.5,10.87
07:30:20,TOI1599_01,1200.0,20221017.TOI1599_01.0024.fits,on,on,on,on,22,7.5,10.87
08:04:14,TOI1599_01,1200.0,20221017.TOI1599_01.0025.fits,on,on,on,on,22,7.5,10.87
08:24:50,TOI1599_01,1200.0,20221017.TOI1599_01.0026.fits,on,on,on,on,22,7.5,10.87
08:45:25,TOI1599_01,1200.0,20221017.TOI1599_01.0027.fits,on,on,on,on,22,7.5,10.87
09:05:59,TOI1599_01,1200.0,20221017.TOI1599_01.0028.fits,on,on,on,on,22,7.5,10.87
09:26:33,TOI1599_01,1200.0,20221017.TOI1599_01.0029.fits,on,on,on,on,22,7.5,10.87
10:00:48,TOI1599_01,1200.0,20221017.TOI1599_01.0030.fits,on,on,on,on,22,7.5,10.87
10:21:22,TOI1599_01,1200.0,20221017.TOI1599_01.0031.fits,on,on,on,on,22,7.5,10.87
10:41:56,TOI1599_01,1200.0,20221017.TOI1599_01.0032.fits,on,on,on,on,22,7.5,10.87
11:02:30,TOI1599_01,1200.0,20221017.TOI1599_01.0033.fits,on,on,on,on,22,7.5,10.87
11:23:04,TOI1599_01,1200.0,20221017.TOI1599_01.0034.fits,on,on,on,on,22,7.5,10.87
11:57:22,TOI1599_01,1200.0,20221017.TOI1599_01.0035.fits,on,on,on,on,22,7.5,10.87
