Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:09:57,HR3799,1800.0,20220427.HR3799.0015.fits,on,on,on,on,12,6.0,8.82
03:54:57,TOI568,1800.0,20220427.TOI568.0016.fits,on,on,on,on,12,6.0,8.82
04:39:44,TOI1842,1800.0,20220427.TOI1842.0017.fits,on,on,on,on,12,6.0,8.82
05:24:21,TOI1842,1800.0,20220427.TOI1842.0018.fits,on,on,on,on,12,6.0,8.82
06:09:02,TOI1842,1800.0,20220427.TOI1842.0019.fits,on,on,on,on,12,6.0,8.82
06:53:41,TOI1842,1800.0,20220427.TOI1842.0020.fits,on,on,on,on,12,6.0,8.82
07:34:31,TIC349488688,1800.0,20220427.TIC349488688.0021.fits,on,on,on,on,12,6.0,8.82
08:15:12,TOI1355,1800.0,20220427.TOI1355.0022.fits,on,on,on,on,12,6.0,8.82
09:00:05,TOI2123,1800.0,20220427.TOI2123.0023.fits,on,on,on,on,12,6.0,8.82
09:44:43,TOI2123,1800.0,20220427.TOI2123.0024.fits,on,on,on,on,12,6.0,8.82
10:29:22,TOI2123,1800.0,20220427.TOI2123.0025.fits,on,on,on,on,12,6.0,8.82
11:14:05,TIC349488688,1800.0,20220427.TIC349488688.0026.fits,on,on,on,on,12,6.0,8.82
