Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:25:38,HR3799,1800.0,20220504.HR3799.0014.fits,on,on,on,on,13,4.83,8.6
04:10:32,TOI1842,1800.0,20220504.TOI1842.0015.fits,on,on,on,on,13,4.83,8.6
07:06:33,TOI1842,1800.0,20220504.TOI1842.0016.fits,on,on,on,on,13,4.83,8.6
07:45:08,TOI1150_01,1200.0,20220504.TOI1150_01.0017.fits,on,on,on,on,13,4.83,8.6
08:05:43,TOI1150_01,1200.0,20220504.TOI1150_01.0018.fits,on,on,on,on,13,4.83,8.6
08:26:18,TOI1150_01,1200.0,20220504.TOI1150_01.0019.fits,on,on,on,on,13,4.83,8.6
08:46:54,TOI1150_01,1200.0,20220504.TOI1150_01.0020.fits,on,on,on,on,13,4.83,8.6
09:07:29,TOI1150_01,1200.0,20220504.TOI1150_01.0021.fits,on,on,on,on,13,4.83,8.6
09:34:03,TOI1150_01,1200.0,20220504.TOI1150_01.0022.fits,on,on,on,on,13,4.83,8.6
09:54:41,TOI1150_01,1200.0,20220504.TOI1150_01.0023.fits,on,on,on,on,13,4.83,8.6
10:15:16,TOI1150_01,1200.0,20220504.TOI1150_01.0024.fits,on,on,on,on,13,4.83,8.6
10:35:52,TOI1150_01,1200.0,20220504.TOI1150_01.0025.fits,on,on,on,on,13,4.83,8.6
10:56:28,TOI1150_01,1200.0,20220504.TOI1150_01.0026.fits,on,on,on,on,13,4.83,8.6
