Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:31:32,TOI1355,1800.0,20211113.TOI1355.0014.fits,on,on,0,0,23,9.0,11.57
02:12:46,TOI1608_01,1200.0,20211113.TOI1608_01.0015.fits,on,on,0,0,23,9.0,11.57
02:33:20,TOI1608_01,1200.0,20211113.TOI1608_01.0016.fits,on,on,0,0,23,9.0,11.57
02:53:54,TOI1608_01,1200.0,20211113.TOI1608_01.0017.fits,on,on,0,0,23,9.0,11.57
03:14:28,TOI1608_01,1200.0,20211113.TOI1608_01.0018.fits,on,on,0,0,23,9.0,11.57
03:35:03,TOI1608_01,1200.0,20211113.TOI1608_01.0019.fits,on,on,0,0,23,9.0,11.57
04:04:14,TOI1608_01,1200.0,20211113.TOI1608_01.0020.fits,on,on,0,0,23,9.0,11.57
04:24:48,TOI1608_01,1200.0,20211113.TOI1608_01.0021.fits,on,on,0,0,23,9.0,11.57
04:45:22,TOI1608_01,1200.0,20211113.TOI1608_01.0022.fits,on,on,0,0,23,9.0,11.57
05:05:57,TOI1608_01,1200.0,20211113.TOI1608_01.0023.fits,on,on,0,0,23,9.0,11.57
05:26:31,TOI1608_01,1200.0,20211113.TOI1608_01.0024.fits,on,on,0,0,23,9.0,11.57
05:55:45,TOI1608_01,1200.0,20211113.TOI1608_01.0025.fits,on,on,0,0,23,9.0,11.57
06:16:19,TOI1608_01,1200.0,20211113.TOI1608_01.0026.fits,on,on,0,0,23,9.0,11.57
06:36:53,TOI1608_01,1200.0,20211113.TOI1608_01.0027.fits,on,on,0,0,23,9.0,11.57
06:57:27,TOI1608_01,1200.0,20211113.TOI1608_01.0028.fits,on,on,0,0,23,9.0,11.57
07:18:01,TOI1608_01,1200.0,20211113.TOI1608_01.0029.fits,on,on,0,0,23,9.0,11.57
08:05:48,TOI1355,1800.0,20211113.TOI1355.0030.fits,on,on,0,0,23,9.0,11.57
08:47:06,TOI1355,1800.0,20211113.TOI1355.0031.fits,on,on,0,0,23,9.0,11.57
09:28:34,TOI1518,1800.0,20211113.TOI1518.0032.fits,on,on,0,0,23,9.0,11.57
10:09:55,TOI1518,1800.0,20211113.TOI1518.0033.fits,on,on,0,0,23,9.0,11.57
10:51:26,HR2209,1800.0,20211113.HR2209.0034.fits,on,on,0,0,23,9.0,11.57
11:33:09,TOI568,1800.0,20211113.TOI568.0035.fits,on,on,0,0,23,9.0,11.57
12:14:31,TOI568,1800.0,20211113.TOI568.0036.fits,on,on,0,0,23,9.0,11.57
