Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:46:00,TOI1355,1800.0,20211025.TOI1355.0014.fits,on,on,on,on,15,7.5,11.11
02:27:30,TOI1355,1800.0,20211025.TOI1355.0015.fits,on,on,on,on,15,7.5,11.11
03:08:59,TOI1355,1800.0,20211025.TOI1355.0016.fits,on,on,on,on,15,7.5,11.11
03:50:35,TOI1518,1800.0,20211025.TOI1518.0017.fits,on,on,on,on,15,7.5,11.11
04:31:55,TOI1518,1800.0,20211025.TOI1518.0018.fits,on,on,on,on,15,7.5,11.11
05:13:18,TOI1518,1800.0,20211025.TOI1518.0019.fits,on,on,on,on,15,7.5,11.11
05:55:01,HR179,1800.0,20211025.HR179.0020.fits,on,on,on,on,15,7.5,11.11
06:35:38,TOI1431,1800.0,20211025.TOI1431.0021.fits,on,on,on,on,15,7.5,11.11
07:16:34,TOI1431,1800.0,20211025.TOI1431.0022.fits,on,on,on,on,15,7.5,11.11
07:57:35,TOI1431,1800.0,20211025.TOI1431.0023.fits,on,on,on,on,15,7.5,11.11
08:39:14,TOI1480,1800.0,20211025.TOI1480.0024.fits,on,on,on,on,15,7.5,11.11
09:20:46,TOI1480,1800.0,20211025.TOI1480.0025.fits,on,on,on,on,15,7.5,11.11
10:18:38,TOI445,1800.0,20211025.TOI445.0026.fits,on,on,on,on,15,7.5,11.11
11:02:49,TOI431,1800.0,20211025.TOI431.0027.fits,on,on,on,on,15,7.5,11.11
11:47:13,HD16160,1800.0,20211025.HD16160.0028.fits,on,on,on,on,15,7.5,11.11
