Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:07:41,HR4828,1800.0,20220424.HR4828.0015.fits,on,on,on,on,12,6.0,8.92
03:47:01,TOI1135,1800.0,20220424.TOI1135.0016.fits,on,on,on,on,12,6.0,8.92
04:26:17,TOI1135,1800.0,20220424.TOI1135.0017.fits,on,on,on,on,12,6.0,8.92
05:07:24,TOI1135,1800.0,20220424.TOI1135.0018.fits,on,on,on,on,12,6.0,8.92
05:52:15,TOI1842,1800.0,20220424.TOI1842.0019.fits,on,on,on,on,12,6.0,8.92
06:36:49,TOI1842,1800.0,20220424.TOI1842.0020.fits,on,on,on,on,12,6.0,8.92
07:21:34,TOI1842,1800.0,20220424.TOI1842.0021.fits,on,on,on,on,12,6.0,8.92
08:02:13,TOI1355,1800.0,20220424.TOI1355.0022.fits,on,on,on,on,12,6.0,8.92
08:47:00,TOI2123,1800.0,20220424.TOI2123.0023.fits,on,on,on,on,12,6.0,8.92
09:31:34,TOI2123,1800.0,20220424.TOI2123.0024.fits,on,on,on,on,12,6.0,8.92
10:16:15,TOI2123,1800.0,20220424.TOI2123.0025.fits,on,on,on,on,12,6.0,8.92
11:00:40,TOI1355,1800.0,20220424.TOI1355.0026.fits,on,on,on,on,12,6.0,8.92
