Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:09:38,TOI1599_01,1200.0,20221108.TOI1599_01.0001.fits,on,on,on,on,24,8.0,11.46
03:30:15,TOI1599_01,1200.0,20221108.TOI1599_01.0002.fits,on,on,on,on,24,8.0,11.46
03:50:50,TOI1599_01,1200.0,20221108.TOI1599_01.0003.fits,on,on,on,on,24,8.0,11.46
04:11:25,TOI1599_01,1200.0,20221108.TOI1599_01.0004.fits,on,on,on,on,24,8.0,11.46
04:31:59,TOI1599_01,1200.0,20221108.TOI1599_01.0005.fits,on,on,on,on,24,8.0,11.46
05:01:15,TOI1599_01,1200.0,20221108.TOI1599_01.0006.fits,on,on,on,on,24,8.0,11.46
05:21:49,TOI1599_01,1200.0,20221108.TOI1599_01.0007.fits,on,on,on,on,24,8.0,11.46
05:42:28,TOI1599_01,1200.0,20221108.TOI1599_01.0008.fits,on,on,on,on,24,8.0,11.46
06:03:03,TOI1599_01,1200.0,20221108.TOI1599_01.0009.fits,on,on,on,on,24,8.0,11.46
06:23:37,TOI1599_01,1200.0,20221108.TOI1599_01.0010.fits,on,on,on,on,24,8.0,11.46
06:58:35,TOI1599_01,1200.0,20221108.TOI1599_01.0011.fits,on,on,on,on,24,8.0,11.46
07:19:09,TOI1599_01,1200.0,20221108.TOI1599_01.0012.fits,on,on,on,on,24,8.0,11.46
07:39:46,TOI1599_01,1200.0,20221108.TOI1599_01.0013.fits,on,on,on,on,24,8.0,11.46
08:00:20,TOI1599_01,1200.0,20221108.TOI1599_01.0014.fits,on,on,on,on,24,8.0,11.46
08:20:55,TOI1599_01,1200.0,20221108.TOI1599_01.0015.fits,on,on,on,on,24,8.0,11.46
08:59:00,TOI1599_01,1200.0,20221108.TOI1599_01.0016.fits,on,on,on,on,24,8.0,11.46
09:19:34,TOI1599_01,1200.0,20221108.TOI1599_01.0017.fits,on,on,on,on,24,8.0,11.46
09:40:08,TOI1599_01,1200.0,20221108.TOI1599_01.0018.fits,on,on,on,on,24,8.0,11.46
10:00:43,TOI1599_01,1200.0,20221108.TOI1599_01.0019.fits,on,on,on,on,24,8.0,11.46
10:21:17,TOI1599_01,1200.0,20221108.TOI1599_01.0020.fits,on,on,on,on,24,8.0,11.46
10:55:37,TOI1599_01,1200.0,20221108.TOI1599_01.0021.fits,on,on,on,on,24,8.0,11.46
11:16:11,TOI1599_01,1200.0,20221108.TOI1599_01.0022.fits,on,on,on,on,24,8.0,11.46
11:36:46,TOI1599_01,1200.0,20221108.TOI1599_01.0023.fits,on,on,on,on,24,8.0,11.46
11:57:21,TOI1599_01,1200.0,20221108.TOI1599_01.0024.fits,on,on,on,on,24,8.0,11.46
