Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:02:40,HR4828,1800.0,n20230420.HR4828.0008.fits,on,on,on,on,16,6.67,9.07
03:46:39,TOI4631,1800.0,n20230420.TOI4631.0009.fits,on,on,on,on,16,6.67,9.07
04:31:14,TOI2065,1800.0,n20230420.TOI2065.0010.fits,on,on,on,on,16,6.67,9.07
05:16:07,TOI2003,1800.0,n20230420.TOI2003.0011.fits,on,on,on,on,16,6.67,9.07
05:57:31,TOI4631,1800.0,n20230420.TOI4631.0012.fits,on,on,on,on,16,6.67,9.07
06:42:35,TOI2321,1800.0,n20230420.TOI2321.0013.fits,on,on,on,on,16,6.67,9.07
07:27:39,TOI2065,1800.0,n20230420.TOI2065.0014.fits,on,on,on,on,16,6.67,9.07
08:12:43,TOI2003,1800.0,n20230420.TOI2003.0015.fits,on,on,on,on,16,6.67,9.07
08:51:34,TOI1150_01,1200.0,n20230420.TOI1150_01.0016.fits,on,on,on,on,16,6.67,9.07
09:12:13,TOI1150_01,1200.0,n20230420.TOI1150_01.0017.fits,on,on,on,on,16,6.67,9.07
09:32:48,TOI1150_01,1200.0,n20230420.TOI1150_01.0018.fits,on,on,on,on,16,6.67,9.07
09:53:22,TOI1150_01,1200.0,n20230420.TOI1150_01.0019.fits,on,on,on,on,16,6.67,9.07
10:13:57,TOI1150_01,1200.0,n20230420.TOI1150_01.0020.fits,on,on,on,on,16,6.67,9.07
10:42:12,TOI1150_01,1200.0,n20230420.TOI1150_01.0021.fits,on,on,on,on,16,6.67,9.07
11:02:59,TOI1150_01,1200.0,n20230420.TOI1150_01.0022.fits,on,on,on,on,16,6.67,9.07
11:23:48,TOI1150_01,1200.0,n20230420.TOI1150_01.0023.fits,on,on,on,on,16,6.67,9.07
