Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:10:43,HR4828,1800.0,20220428.HR4828.0042.fits,on,on,on,0,13,6.05,8.79
03:50:17,TOI680,1800.0,20220428.TOI680.0043.fits,on,on,on,0,13,6.05,8.79
04:31:23,HR5511,1109.0,20220428.HR5511.0044.fits,on,on,on,on,13,6.05,8.79
05:01:01,TOI1842,1800.0,20220428.TOI1842.0045.fits,on,on,on,on,13,6.05,8.79
05:41:17,TOI1842,1800.0,20220428.TOI1842.0046.fits,on,on,on,on,13,6.05,8.79
06:22:15,TOI1842,1800.0,20220428.TOI1842.0047.fits,on,on,on,on,13,6.05,8.79
07:02:16,TIC349488688,1800.0,20220428.TIC349488688.0048.fits,on,on,on,on,13,6.05,8.79
07:43:39,TOI2123,1800.0,20220428.TOI2123.0049.fits,on,on,on,on,13,6.05,8.79
08:24:26,TOI2123,1800.0,20220428.TOI2123.0050.fits,on,on,on,on,13,6.05,8.79
09:05:26,TOI2123,1800.0,20220428.TOI2123.0051.fits,on,on,on,on,13,6.05,8.79
09:47:07,TOI2123,1800.0,20220428.TOI2123.0052.fits,on,on,on,on,13,6.05,8.79
10:31:53,TIC349488688,1800.0,20220428.TIC349488688.0053.fits,on,on,on,on,13,6.05,8.79
11:21:34,HD4614A,865.0,20220428.HD4614A.0054.fits,on,on,on,on,13,6.05,8.79
