Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:32:08,TOI1150_01,1200.0,20220919.TOI1150_01.0016.fits,on,on,on,on,22,7.83,9.99
02:52:47,TOI1150_01,1200.0,20220919.TOI1150_01.0017.fits,on,on,on,on,22,7.83,9.99
03:13:25,TOI1150_01,1200.0,20220919.TOI1150_01.0018.fits,on,on,on,on,22,7.83,9.99
03:33:59,TOI1150_01,1200.0,20220919.TOI1150_01.0019.fits,on,on,on,on,22,7.83,9.99
03:54:32,TOI1150_01,1200.0,20220919.TOI1150_01.0020.fits,on,on,on,on,22,7.83,9.99
04:28:52,TOI1150_01,1200.0,20220919.TOI1150_01.0021.fits,on,on,on,on,22,7.83,9.99
04:49:27,TOI1150_01,1200.0,20220919.TOI1150_01.0022.fits,on,on,on,on,22,7.83,9.99
05:10:01,TOI1150_01,1200.0,20220919.TOI1150_01.0023.fits,on,on,on,on,22,7.83,9.99
05:30:35,TOI1150_01,1200.0,20220919.TOI1150_01.0024.fits,on,on,on,on,22,7.83,9.99
05:51:09,TOI1150_01,1200.0,20220919.TOI1150_01.0025.fits,on,on,on,on,22,7.83,9.99
06:25:23,TOI1150_01,1200.0,20220919.TOI1150_01.0026.fits,on,on,on,on,22,7.83,9.99
06:45:58,TOI1150_01,1200.0,20220919.TOI1150_01.0027.fits,on,on,on,on,22,7.83,9.99
07:06:31,TOI1150_01,1200.0,20220919.TOI1150_01.0028.fits,on,on,on,on,22,7.83,9.99
07:27:05,TOI1150_01,1200.0,20220919.TOI1150_01.0029.fits,on,on,on,on,22,7.83,9.99
07:47:39,TOI1150_01,1200.0,20220919.TOI1150_01.0030.fits,on,on,on,on,22,7.83,9.99
08:21:53,TOI1150_01,1200.0,20220919.TOI1150_01.0031.fits,on,on,on,on,22,7.83,9.99
08:42:28,TOI1150_01,1200.0,20220919.TOI1150_01.0032.fits,on,on,on,on,22,7.83,9.99
09:03:05,TOI1150_01,1200.0,20220919.TOI1150_01.0033.fits,on,on,on,on,22,7.83,9.99
09:23:39,TOI1150_01,1200.0,20220919.TOI1150_01.0034.fits,on,on,on,on,22,7.83,9.99
09:58:44,TOI1518,1800.0,20220919.TOI1518.0035.fits,on,on,on,on,22,7.83,9.99
10:43:28,HR932,1800.0,20220919.HR932.0036.fits,on,on,on,on,22,7.83,9.99
11:28:16,TOI1518,1800.0,20220919.TOI1518.0037.fits,on,on,on,on,22,7.83,9.99
