Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:34:59,TIC349488688,1800.0,20220602.TIC349488688.0014.fits,on,on,on,on,10,5.0,7.86
04:19:51,TOI1842,1800.0,20220602.TOI1842.0015.fits,on,on,on,on,10,5.0,7.86
05:04:32,TOI2123,1800.0,20220602.TOI2123.0016.fits,on,on,on,on,10,5.0,7.86
05:45:48,TOI2123,1800.0,20220602.TOI2123.0017.fits,on,on,on,on,10,5.0,7.86
06:30:23,TOI2123,1800.0,20220602.TOI2123.0018.fits,on,on,on,on,10,5.0,7.86
07:14:52,TOI2123,1800.0,20220602.TOI2123.0019.fits,on,on,on,on,10,5.0,7.86
07:56:14,TIC349488688,1800.0,20220602.TIC349488688.0020.fits,on,on,on,on,10,5.0,7.86
08:38:55,TOI1355,1800.0,20220602.TOI1355.0021.fits,on,on,on,on,10,5.0,7.86
09:22:52,TOI1355,1800.0,20220602.TOI1355.0022.fits,on,on,on,on,10,5.0,7.86
10:06:55,TOI1355,1800.0,20220602.TOI1355.0023.fits,on,on,on,on,10,5.0,7.86
