Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
08:32:35,TOI1599_01,1200.0,20220924.TOI1599_01.0016.fits,on,on,on,on,10,3.33,10.15
08:53:08,TOI1599_01,1200.0,20220924.TOI1599_01.0017.fits,on,on,on,on,10,3.33,10.15
09:13:44,TOI1599_01,1200.0,20220924.TOI1599_01.0018.fits,on,on,on,on,10,3.33,10.15
09:34:19,TOI1599_01,1200.0,20220924.TOI1599_01.0019.fits,on,on,on,on,10,3.33,10.15
09:54:52,TOI1599_01,1200.0,20220924.TOI1599_01.0020.fits,on,on,on,on,10,3.33,10.15
10:29:03,TOI1599_01,1200.0,20220924.TOI1599_01.0021.fits,on,on,on,on,10,3.33,10.15
10:49:37,TOI1599_01,1200.0,20220924.TOI1599_01.0022.fits,on,on,on,on,10,3.33,10.15
11:10:11,TOI1599_01,1200.0,20220924.TOI1599_01.0023.fits,on,on,on,on,10,3.33,10.15
11:30:45,TOI1599_01,1200.0,20220924.TOI1599_01.0024.fits,on,on,on,on,10,3.33,10.15
11:51:18,TOI1599_01,1200.0,20220924.TOI1599_01.0025.fits,on,on,on,on,10,3.33,10.15
