Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:32:01,HR2209,1800.0,20220313.HR2209.0015.fits,on,on,on,on,15,7.5,10.36
03:11:56,TOI568,1800.0,20220313.TOI568.0016.fits,on,on,on,on,15,7.5,10.36
03:52:10,TOI568,1800.0,20220313.TOI568.0017.fits,on,on,on,on,15,7.5,10.36
04:31:44,TOI568,1800.0,20220313.TOI568.0018.fits,on,on,on,on,15,7.5,10.36
05:13:40,TOI1842,1800.0,20220313.TOI1842.0019.fits,on,on,on,on,15,7.5,10.36
05:53:10,TOI1842,1800.0,20220313.TOI1842.0020.fits,on,on,on,on,15,7.5,10.36
06:33:33,TOI1842,1800.0,20220313.TOI1842.0021.fits,on,on,on,on,15,7.5,10.36
07:15:26,TOI680,1800.0,20220313.TOI680.0022.fits,on,on,on,on,15,7.5,10.36
07:55:03,TIC349488688,1800.0,20220313.TIC349488688.0023.fits,on,on,on,on,15,7.5,10.36
08:39:41,TOI2123,1800.0,20220313.TOI2123.0024.fits,on,on,on,on,15,7.5,10.36
09:19:20,TOI2123,1800.0,20220313.TOI2123.0025.fits,on,on,on,on,15,7.5,10.36
09:58:28,TOI2123,1800.0,20220313.TOI2123.0026.fits,on,on,on,on,15,7.5,10.36
10:43:24,TOI1842,1800.0,20220313.TOI1842.0027.fits,on,on,on,on,15,7.5,10.36
11:28:17,TIC349488688,1800.0,20220313.TIC349488688.0028.fits,on,on,on,on,15,7.5,10.36
12:08:14,TOI2123,1800.0,20220313.TOI2123.0029.fits,on,on,on,on,15,7.5,10.36
