Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:57:19,TOI1355,1800.0,20220122.TOI1355.0015.fits,on,on,0,on,16,7.81,11.7
02:41:54,TOI1355,1800.0,20220122.TOI1355.0016.fits,on,on,0,on,16,7.81,11.7
03:26:27,TOI1355,1800.0,20220122.TOI1355.0017.fits,on,on,0,on,16,7.81,11.7
04:11:08,HR932,1800.0,20220122.HR932.0018.fits,on,on,0,on,16,7.81,11.7
04:55:47,TOI1518,1800.0,20220122.TOI1518.0019.fits,on,on,0,on,16,7.81,11.7
05:40:20,TOI1518,1800.0,20220122.TOI1518.0020.fits,on,on,0,on,16,7.81,11.7
06:25:11,TOI568,1800.0,20220122.TOI568.0021.fits,on,on,0,on,16,7.81,11.7
07:09:44,TOI568,1800.0,20220122.TOI568.0022.fits,on,on,0,on,16,7.81,11.7
07:54:18,TOI568,1800.0,20220122.TOI568.0023.fits,on,on,0,on,16,7.81,11.7
08:39:06,TOI1842,1800.0,20220122.TOI1842.0024.fits,on,on,0,on,16,7.81,11.7
09:23:39,TOI1842,1800.0,20220122.TOI1842.0025.fits,on,on,0,on,16,7.81,11.7
10:08:11,TOI1842,1800.0,20220122.TOI1842.0026.fits,on,on,0,on,16,7.81,11.7
10:52:54,TOI2123,1800.0,20220122.TOI2123.0027.fits,on,on,0,on,16,7.81,11.7
11:37:29,TOI2123,1800.0,20220122.TOI2123.0028.fits,on,on,0,on,16,7.81,11.7
12:22:01,TOI2123,1800.0,20220122.TOI2123.0029.fits,on,on,0,on,16,7.81,11.7
13:06:50,HR5511,1109.0,20220122.HR5511.0030.fits,on,on,0,on,16,7.81,11.7
