Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:04:34,TOI1588,1800.0,n20230206.TOI1588.0015.fits,on,on,on,on,14,6.81,11.38
02:44:56,TOI1588,1800.0,n20230206.TOI1588.0016.fits,on,on,on,on,14,6.81,11.38
03:29:54,TOI1588,1800.0,n20230206.TOI1588.0017.fits,on,on,on,on,14,6.81,11.38
04:13:10,HR2209,1800.0,n20230206.HR2209.0018.fits,on,on,on,on,14,6.81,11.38
04:58:01,TOI1649,1800.0,n20230206.TOI1649.0019.fits,on,on,on,on,14,6.81,11.38
05:42:59,TOI1012,1800.0,n20230206.TOI1012.0020.fits,on,on,on,on,14,6.81,11.38
06:28:00,TOI1012,1800.0,n20230206.TOI1012.0021.fits,on,on,on,on,14,6.81,11.38
08:26:00,TOI1012,1800.0,n20230206.TOI1012.0022.fits,on,on,on,on,14,6.81,11.38
09:10:48,TOI1649,1800.0,n20230206.TOI1649.0023.fits,on,on,on,on,14,6.81,11.38
09:55:53,TOI2321,1800.0,n20230206.TOI2321.0024.fits,on,on,on,on,14,6.81,11.38
10:40:42,TOI2321,1800.0,n20230206.TOI2321.0025.fits,on,on,on,on,14,6.81,11.38
11:25:34,TOI2321,1800.0,n20230206.TOI2321.0026.fits,on,on,on,on,14,6.81,11.38
12:10:24,TOI1842,1800.0,n20230206.TOI1842.0027.fits,on,on,on,on,14,6.81,11.38
12:50:41,HR5511,1109.0,n20230206.HR5511.0028.fits,on,on,on,on,14,6.81,11.38
