Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:19:54,TOI2065,1800.0,n20230509.TOI2065.0023.fits,on,on,on,on,17,6.5,8.45
04:04:37,TOI2003,1800.0,n20230509.TOI2003.0024.fits,on,on,on,on,17,6.5,8.45
04:49:21,HR4828,1800.0,n20230509.HR4828.0025.fits,on,on,on,on,17,6.5,8.45
05:34:02,TOI2065,1800.0,n20230509.TOI2065.0026.fits,on,on,on,on,17,6.5,8.45
06:18:55,TOI2003,1800.0,n20230509.TOI2003.0027.fits,on,on,on,on,17,6.5,8.45
07:04:23,TOI1151_01,1200.0,n20230509.TOI1151_01.0028.fits,on,on,on,on,17,6.5,8.45
07:25:09,TOI1151_01,1200.0,n20230509.TOI1151_01.0029.fits,on,on,on,on,17,6.5,8.45
07:45:56,TOI1151_01,1200.0,n20230509.TOI1151_01.0030.fits,on,on,on,on,17,6.5,8.45
08:06:30,TOI1151_01,1200.0,n20230509.TOI1151_01.0031.fits,on,on,on,on,17,6.5,8.45
08:27:19,TOI1151_01,1200.0,n20230509.TOI1151_01.0032.fits,on,on,on,on,17,6.5,8.45
08:55:33,TOI1151_01,1200.0,n20230509.TOI1151_01.0033.fits,on,on,on,on,17,6.5,8.45
09:16:22,TOI1151_01,1200.0,n20230509.TOI1151_01.0034.fits,on,on,on,on,17,6.5,8.45
09:36:56,TOI1151_01,1200.0,n20230509.TOI1151_01.0035.fits,on,on,on,on,17,6.5,8.45
09:57:45,TOI1151_01,1200.0,n20230509.TOI1151_01.0036.fits,on,on,on,on,17,6.5,8.45
10:18:23,TOI1151_01,1200.0,n20230509.TOI1151_01.0037.fits,on,on,on,on,17,6.5,8.45
10:47:18,TOI1151_01,1200.0,n20230509.TOI1151_01.0038.fits,on,on,on,on,17,6.5,8.45
11:08:05,TOI1151_01,1200.0,n20230509.TOI1151_01.0039.fits,on,on,on,on,17,6.5,8.45
