Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:13:18,HR3799,1800.0,20220502.HR3799.0014.fits,on,on,on,on,12,6.0,8.66
03:55:51,TOI1842,1800.0,20220502.TOI1842.0015.fits,on,on,on,on,12,6.0,8.66
04:40:21,TOI1842,1800.0,20220502.TOI1842.0016.fits,on,on,on,on,12,6.0,8.66
05:24:57,TOI1842,1800.0,20220502.TOI1842.0017.fits,on,on,on,on,12,6.0,8.66
06:05:19,TOI1842,1800.0,20220502.TOI1842.0018.fits,on,on,on,on,12,6.0,8.66
06:50:08,TIC349488688,1800.0,20220502.TIC349488688.0019.fits,on,on,on,on,12,6.0,8.66
07:30:16,TOI1355,1800.0,20220502.TOI1355.0020.fits,on,on,on,on,12,6.0,8.66
08:15:07,TOI2123,1800.0,20220502.TOI2123.0021.fits,on,on,on,on,12,6.0,8.66
08:53:36,TOI2123,1800.0,20220502.TOI2123.0022.fits,on,on,on,on,12,6.0,8.66
09:33:09,TOI2123,1800.0,20220502.TOI2123.0023.fits,on,on,on,on,12,6.0,8.66
10:17:49,TIC349488688,1800.0,20220502.TIC349488688.0024.fits,on,on,on,on,12,6.0,8.66
11:00:23,TOI1355,1800.0,20220502.TOI1355.0025.fits,on,on,on,on,12,6.0,8.66
