Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:10:56,TOI1518,1800.0,20220213.TOI1518.0015.fits,on,on,on,on,17,8.31,11.2
02:51:08,TOI1518,1800.0,20220213.TOI1518.0016.fits,on,on,on,on,17,8.31,11.2
03:30:30,TOI1518,1800.0,20220213.TOI1518.0017.fits,on,on,on,on,17,8.31,11.2
04:10:31,HR2209,1800.0,20220213.HR2209.0018.fits,on,on,on,on,17,8.31,11.2
04:49:56,TOI568,1800.0,20220213.TOI568.0019.fits,on,on,on,on,17,8.31,11.2
05:29:01,TOI568,1800.0,20220213.TOI568.0020.fits,on,on,on,on,17,8.31,11.2
06:08:08,TOI568,1800.0,20220213.TOI568.0021.fits,on,on,on,on,17,8.31,11.2
06:50:22,TOI1842,1800.0,20220213.TOI1842.0022.fits,on,on,on,on,17,8.31,11.2
07:29:21,TOI1842,1800.0,20220213.TOI1842.0023.fits,on,on,on,on,17,8.31,11.2
08:08:23,TOI1842,1800.0,20220213.TOI1842.0024.fits,on,on,on,on,17,8.31,11.2
08:47:01,TOI680,1800.0,20220213.TOI680.0025.fits,on,on,on,on,17,8.31,11.2
09:25:30,TOI2123,1800.0,20220213.TOI2123.0026.fits,on,on,on,on,17,8.31,11.2
10:04:29,TOI2123,1800.0,20220213.TOI2123.0027.fits,on,on,on,on,17,8.31,11.2
10:43:57,TOI2123,1800.0,20220213.TOI2123.0028.fits,on,on,on,on,17,8.31,11.2
11:23:39,TIC349488688,1800.0,20220213.TIC349488688.0029.fits,on,on,on,on,17,8.31,11.2
12:08:28,TOI1842,1800.0,20220213.TOI1842.0030.fits,on,on,on,on,17,8.31,11.2
12:44:58,HR5511,1109.0,20220213.HR5511.0031.fits,on,on,on,on,17,8.31,11.2
