Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:15:52,TOI1842,1800.0,20220510.TOI1842.0014.fits,on,on,on,on,17,6.67,8.41
03:59:39,TOI2123,1800.0,20220510.TOI2123.0015.fits,on,on,on,on,17,6.67,8.41
04:44:17,TOI2123,1800.0,20220510.TOI2123.0016.fits,on,on,on,on,17,6.67,8.41
05:23:18,TOI2123,1800.0,20220510.TOI2123.0017.fits,on,on,on,on,17,6.67,8.41
06:02:38,TIC349488688,1800.0,20220510.TIC349488688.0018.fits,on,on,on,on,17,6.67,8.41
06:46:47,TOI1842,1800.0,20220510.TOI1842.0019.fits,on,on,on,on,17,6.67,8.41
07:24:20,TOI1150_01,1200.0,20220510.TOI1150_01.0020.fits,on,on,on,on,17,6.67,8.41
07:44:56,TOI1150_01,1200.0,20220510.TOI1150_01.0021.fits,on,on,on,on,17,6.67,8.41
08:05:31,TOI1150_01,1200.0,20220510.TOI1150_01.0022.fits,on,on,on,on,17,6.67,8.41
08:26:08,TOI1150_01,1200.0,20220510.TOI1150_01.0023.fits,on,on,on,on,17,6.67,8.41
08:46:44,TOI1150_01,1200.0,20220510.TOI1150_01.0024.fits,on,on,on,on,17,6.67,8.41
09:14:01,TOI1150_01,1200.0,20220510.TOI1150_01.0025.fits,on,on,on,on,17,6.67,8.41
09:34:40,TOI1150_01,1200.0,20220510.TOI1150_01.0026.fits,on,on,on,on,17,6.67,8.41
09:55:18,TOI1150_01,1200.0,20220510.TOI1150_01.0027.fits,on,on,on,on,17,6.67,8.41
10:15:53,TOI1150_01,1200.0,20220510.TOI1150_01.0028.fits,on,on,on,on,17,6.67,8.41
10:36:40,TOI1150_01,1200.0,20220510.TOI1150_01.0029.fits,on,on,on,on,17,6.67,8.41
11:03:16,TOI1150_01,1200.0,20220510.TOI1150_01.0030.fits,on,on,on,on,17,6.67,8.41
