Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:35:10,HR2209,1800.0,n20230314.HR2209.0014.fits,on,on,on,on,12,6.0,10.33
03:48:24,HIP41378,1800.0,n20230314.HIP41378.0015.fits,on,on,on,on,12,6.0,10.33
04:18:59,HIP41378,1800.0,n20230314.HIP41378.0016.fits,on,on,on,on,12,6.0,10.33
04:49:38,HIP41378,1800.0,n20230314.HIP41378.0017.fits,on,on,on,on,12,6.0,10.33
05:20:16,HIP41378,1800.0,n20230314.HIP41378.0018.fits,on,on,on,on,12,6.0,10.33
05:56:41,HIP41378,1800.0,n20230314.HIP41378.0019.fits,on,on,on,on,12,6.0,10.33
06:41:48,HIP41378,1800.0,n20230314.HIP41378.0020.fits,on,on,on,on,12,6.0,10.33
07:18:12,HIP41378,1800.0,n20230314.HIP41378.0021.fits,on,on,on,on,12,6.0,10.33
07:54:37,HIP41378,1800.0,n20230314.HIP41378.0022.fits,on,on,on,on,12,6.0,10.33
08:25:14,HIP41378,1800.0,n20230314.HIP41378.0023.fits,on,on,on,on,12,6.0,10.33
09:10:24,TOI1842,1800.0,n20230314.TOI1842.0024.fits,on,on,on,on,12,6.0,10.33
09:57:39,TOI1842,1800.0,n20230314.TOI1842.0025.fits,on,on,on,on,12,6.0,10.33
