Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:30:26,TOI1408,1800.0,20221114.TOI1408.0014.fits,on,on,on,on,11,5.08,11.59
02:10:37,TOI1608_01,1200.0,20221114.TOI1608_01.0015.fits,on,on,on,on,11,5.08,11.59
07:33:37,HD10700,906.0,20221114.HD10700.0016.fits,on,on,on,on,11,5.08,11.59
08:33:44,HIP41378,1800.0,20221114.HIP41378.0017.fits,on,on,on,on,11,5.08,11.59
09:04:19,HIP41378,1800.0,20221114.HIP41378.0018.fits,on,on,on,on,11,5.08,11.59
09:34:53,HIP41378,1800.0,20221114.HIP41378.0019.fits,on,on,on,on,11,5.08,11.59
10:05:27,HIP41378,1800.0,20221114.HIP41378.0020.fits,on,on,on,on,11,5.08,11.59
10:36:04,HIP41378,1800.0,20221114.HIP41378.0021.fits,on,on,on,on,11,5.08,11.59
11:14:35,HIP41378,1800.0,20221114.HIP41378.0022.fits,on,on,on,on,11,5.08,11.59
11:45:11,HIP41378,1800.0,20221114.HIP41378.0023.fits,on,on,on,on,11,5.08,11.59
12:15:58,HIP41378,1800.0,20221114.HIP41378.0024.fits,on,on,on,on,11,5.08,11.59
