Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:59:06,TIC349488688,1800.0,20220925.TIC349488688.0016.fits,on,on,on,on,21,7.17,10.19
04:40:39,TOI1599_01,1200.0,20220925.TOI1599_01.0017.fits,on,on,on,on,21,7.17,10.19
05:01:17,TOI1599_01,1200.0,20220925.TOI1599_01.0018.fits,on,on,on,on,21,7.17,10.19
05:21:52,TOI1599_01,1200.0,20220925.TOI1599_01.0019.fits,on,on,on,on,21,7.17,10.19
05:42:27,TOI1599_01,1200.0,20220925.TOI1599_01.0020.fits,on,on,on,on,21,7.17,10.19
06:03:01,TOI1599_01,1200.0,20220925.TOI1599_01.0021.fits,on,on,on,on,21,7.17,10.19
06:36:39,TOI1599_01,1200.0,20220925.TOI1599_01.0022.fits,on,on,on,on,21,7.17,10.19
06:57:13,TOI1599_01,1200.0,20220925.TOI1599_01.0023.fits,on,on,on,on,21,7.17,10.19
07:17:48,TOI1599_01,1200.0,20220925.TOI1599_01.0024.fits,on,on,on,on,21,7.17,10.19
07:38:21,TOI1599_01,1200.0,20220925.TOI1599_01.0025.fits,on,on,on,on,21,7.17,10.19
07:58:54,TOI1599_01,1200.0,20220925.TOI1599_01.0026.fits,on,on,on,on,21,7.17,10.19
08:32:32,TOI1599_01,1200.0,20220925.TOI1599_01.0027.fits,on,on,on,on,21,7.17,10.19
08:53:06,TOI1599_01,1200.0,20220925.TOI1599_01.0028.fits,on,on,on,on,21,7.17,10.19
09:13:40,TOI1599_01,1200.0,20220925.TOI1599_01.0029.fits,on,on,on,on,21,7.17,10.19
09:34:14,TOI1599_01,1200.0,20220925.TOI1599_01.0030.fits,on,on,on,on,21,7.17,10.19
09:54:47,TOI1599_01,1200.0,20220925.TOI1599_01.0031.fits,on,on,on,on,21,7.17,10.19
10:28:58,TOI1599_01,1200.0,20220925.TOI1599_01.0032.fits,on,on,on,on,21,7.17,10.19
10:49:34,TOI1599_01,1200.0,20220925.TOI1599_01.0033.fits,on,on,on,on,21,7.17,10.19
11:10:07,TOI1599_01,1200.0,20220925.TOI1599_01.0034.fits,on,on,on,on,21,7.17,10.19
11:30:42,TOI1599_01,1200.0,20220925.TOI1599_01.0035.fits,on,on,on,on,21,7.17,10.19
11:51:16,TOI1599_01,1200.0,20220925.TOI1599_01.0036.fits,on,on,on,on,21,7.17,10.19
