Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:06:43,TIC349488688,1800.0,20211008.TIC349488688.0014.fits,on,on,on,on,15,5.5,10.61
02:51:07,TOI1518,1800.0,20211008.TOI1518.0015.fits,on,on,on,on,15,5.5,10.61
07:11:42,TOI1355,1800.0,20211008.TOI1355.0016.fits,on,on,on,on,15,5.5,10.61
07:56:38,TOI1717_01,1200.0,20211008.TOI1717_01.0017.fits,on,on,on,on,15,5.5,10.61
08:17:12,TOI1717_01,1200.0,20211008.TOI1717_01.0018.fits,on,on,on,on,15,5.5,10.61
08:37:47,TOI1717_01,1200.0,20211008.TOI1717_01.0019.fits,on,on,on,on,15,5.5,10.61
08:58:22,TOI1717_01,1200.0,20211008.TOI1717_01.0020.fits,on,on,on,on,15,5.5,10.61
09:18:58,TOI1717_01,1200.0,20211008.TOI1717_01.0021.fits,on,on,on,on,15,5.5,10.61
09:52:40,TOI1717_01,1200.0,20211008.TOI1717_01.0022.fits,on,on,on,on,15,5.5,10.61
10:13:17,TOI1717_01,1200.0,20211008.TOI1717_01.0023.fits,on,on,on,on,15,5.5,10.61
10:33:51,TOI1717_01,1200.0,20211008.TOI1717_01.0024.fits,on,on,on,on,15,5.5,10.61
10:54:25,TOI1717_01,1200.0,20211008.TOI1717_01.0025.fits,on,on,on,on,15,5.5,10.61
11:15:00,TOI1717_01,1200.0,20211008.TOI1717_01.0026.fits,on,on,on,on,15,5.5,10.61
11:48:40,TOI1717_01,1200.0,20211008.TOI1717_01.0027.fits,on,on,on,on,15,5.5,10.61
12:09:14,TOI1717_01,1200.0,20211008.TOI1717_01.0028.fits,on,on,on,on,15,5.5,10.61
