Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:35:34,TIC349488688,1800.0,20210916.TIC349488688.0013.fits,on,on,on,on,13,6.5,9.9
03:20:06,TOI1355,1800.0,20210916.TOI1355.0014.fits,on,on,on,on,13,6.5,9.9
04:04:15,TOI1355,1800.0,20210916.TOI1355.0015.fits,on,on,on,on,13,6.5,9.9
04:48:27,TOI1355,1800.0,20210916.TOI1355.0016.fits,on,on,on,on,13,6.5,9.9
05:32:42,TOI1355,1800.0,20210916.TOI1355.0017.fits,on,on,on,on,13,6.5,9.9
06:17:02,TOI1518,1800.0,20210916.TOI1518.0018.fits,on,on,on,on,13,6.5,9.9
07:01:16,TOI1518,1800.0,20210916.TOI1518.0019.fits,on,on,on,on,13,6.5,9.9
07:45:27,TOI1518,1800.0,20210916.TOI1518.0020.fits,on,on,on,on,13,6.5,9.9
08:29:45,HR179,1800.0,20210916.HR179.0021.fits,on,on,on,on,13,6.5,9.9
09:14:05,TOI1431,1800.0,20210916.TOI1431.0022.fits,on,on,on,on,13,6.5,9.9
09:58:18,TOI1431,1800.0,20210916.TOI1431.0023.fits,on,on,on,on,13,6.5,9.9
10:42:29,TOI1431,1800.0,20210916.TOI1431.0024.fits,on,on,on,on,13,6.5,9.9
11:26:46,TOI1480,1800.0,20210916.TOI1480.0025.fits,on,on,on,on,13,6.5,9.9
