Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:47:55,TOI1355,1800.0,20211023.TOI1355.0014.fits,on,on,on,on,16,7.74,11.05
02:29:24,TOI1355,1800.0,20211023.TOI1355.0015.fits,on,on,on,on,16,7.74,11.05
03:10:52,TOI1355,1800.0,20211023.TOI1355.0016.fits,on,on,on,on,16,7.74,11.05
03:52:22,TOI1355,1800.0,20211023.TOI1355.0017.fits,on,on,on,on,16,7.74,11.05
04:33:59,TOI1518,1800.0,20211023.TOI1518.0018.fits,on,on,on,on,16,7.74,11.05
05:15:56,TOI1518,1800.0,20211023.TOI1518.0019.fits,on,on,on,on,16,7.74,11.05
05:57:54,TOI1518,1800.0,20211023.TOI1518.0020.fits,on,on,on,on,16,7.74,11.05
06:39:26,HR179,1800.0,20211023.HR179.0021.fits,on,on,on,on,16,7.74,11.05
07:20:08,TOI1431,1800.0,20211023.TOI1431.0022.fits,on,on,on,on,16,7.74,11.05
08:00:39,TOI1431,1800.0,20211023.TOI1431.0023.fits,on,on,on,on,16,7.74,11.05
08:42:50,TOI1480,1800.0,20211023.TOI1480.0024.fits,on,on,on,on,16,7.74,11.05
09:24:43,TOI1480,1800.0,20211023.TOI1480.0025.fits,on,on,on,on,16,7.74,11.05
10:17:44,TOI445,1800.0,20211023.TOI445.0026.fits,on,on,on,on,16,7.74,11.05
10:59:26,TOI431,1800.0,20211023.TOI431.0027.fits,on,on,on,on,16,7.74,11.05
11:36:27,HD16160,1800.0,20211023.HD16160.0028.fits,on,on,on,on,16,7.74,11.05
12:25:01,HD4614A,865.0,20211023.HD4614A.0029.fits,on,on,on,on,16,7.74,11.05
