Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:11:05,TOI1599_01,1200.0,20220214.TOI1599_01.0015.fits,on,on,on,on,20,8.33,11.17
02:31:40,TOI1599_01,1200.0,20220214.TOI1599_01.0016.fits,on,on,on,on,20,8.33,11.17
02:52:14,TOI1599_01,1200.0,20220214.TOI1599_01.0017.fits,on,on,on,on,20,8.33,11.17
03:12:48,TOI1599_01,1200.0,20220214.TOI1599_01.0018.fits,on,on,on,on,20,8.33,11.17
03:33:22,TOI1599_01,1200.0,20220214.TOI1599_01.0019.fits,on,on,on,on,20,8.33,11.17
04:03:06,TOI1599_01,1200.0,20220214.TOI1599_01.0020.fits,on,on,on,on,20,8.33,11.17
04:23:40,TOI1599_01,1200.0,20220214.TOI1599_01.0021.fits,on,on,on,on,20,8.33,11.17
04:44:14,TOI1599_01,1200.0,20220214.TOI1599_01.0022.fits,on,on,on,on,20,8.33,11.17
05:04:58,TOI1599_01,1200.0,20220214.TOI1599_01.0023.fits,on,on,on,on,20,8.33,11.17
05:25:39,TOI1599_01,1200.0,20220214.TOI1599_01.0024.fits,on,on,on,on,20,8.33,11.17
06:08:57,HR3799,1800.0,20220214.HR3799.0025.fits,on,on,on,on,20,8.33,11.17
06:52:40,TOI568,1800.0,20220214.TOI568.0026.fits,on,on,on,on,20,8.33,11.17
07:37:16,TOI568,1800.0,20220214.TOI568.0027.fits,on,on,on,on,20,8.33,11.17
08:21:50,TOI568,1800.0,20220214.TOI568.0028.fits,on,on,on,on,20,8.33,11.17
09:02:55,TOI680,1800.0,20220214.TOI680.0029.fits,on,on,on,on,20,8.33,11.17
09:43:50,TOI1842,1800.0,20220214.TOI1842.0030.fits,on,on,on,on,20,8.33,11.17
10:23:40,TOI1842,1800.0,20220214.TOI1842.0031.fits,on,on,on,on,20,8.33,11.17
11:03:27,TOI1842,1800.0,20220214.TOI1842.0032.fits,on,on,on,on,20,8.33,11.17
11:43:25,TIC349488688,1800.0,20220214.TIC349488688.0033.fits,on,on,on,on,20,8.33,11.17
12:22:44,TOI2123,1800.0,20220214.TOI2123.0034.fits,on,on,on,on,20,8.33,11.17
