Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:25:16,TOI1588,1800.0,n20221203.TOI1588.0014.fits,on,on,on,on,12,6.0,11.9
02:09:59,TOI1588,1800.0,n20221203.TOI1588.0015.fits,on,on,on,on,12,6.0,11.9
02:54:45,TOI1588,1800.0,n20221203.TOI1588.0016.fits,on,on,on,on,12,6.0,11.9
03:39:04,HR179,1800.0,n20221203.HR179.0017.fits,on,on,on,on,12,6.0,11.9
04:37:49,TOI1588,1800.0,n20221203.TOI1588.0018.fits,on,on,on,on,12,6.0,11.9
05:22:28,TOI1588,1800.0,n20221203.TOI1588.0019.fits,on,on,on,on,12,6.0,11.9
06:07:10,TOI1588,1800.0,n20221203.TOI1588.0020.fits,on,on,on,on,12,6.0,11.9
06:52:02,TOI1012,1800.0,n20221203.TOI1012.0021.fits,on,on,on,on,12,6.0,11.9
07:36:40,TOI1012,1800.0,n20221203.TOI1012.0022.fits,on,on,on,on,12,6.0,11.9
08:21:18,TOI1012,1800.0,n20221203.TOI1012.0023.fits,on,on,on,on,12,6.0,11.9
09:20:03,TOI2456,1800.0,n20221203.TOI2456.0024.fits,on,on,on,on,12,6.0,11.9
10:04:42,TOI2456,1800.0,n20221203.TOI2456.0025.fits,on,on,on,on,12,6.0,11.9
