Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:31:55,TIC349488688,1800.0,20220530.TIC349488688.0015.fits,on,on,on,on,11,5.32,7.92
04:12:35,TOI1842,1800.0,20220530.TOI1842.0016.fits,on,on,on,on,11,5.32,7.92
04:57:41,TOI1842,1800.0,20220530.TOI1842.0017.fits,on,on,on,on,11,5.32,7.92
05:42:23,TOI1842,1800.0,20220530.TOI1842.0018.fits,on,on,on,on,11,5.32,7.92
06:26:38,TOI2123,1800.0,20220530.TOI2123.0019.fits,on,on,on,on,11,5.32,7.92
07:10:43,TOI2123,1800.0,20220530.TOI2123.0020.fits,on,on,on,on,11,5.32,7.92
07:55:39,TOI2123,1800.0,20220530.TOI2123.0021.fits,on,on,on,on,11,5.32,7.92
08:40:20,TIC349488688,1800.0,20220530.TIC349488688.0022.fits,on,on,on,on,11,5.32,7.92
09:18:53,HR6629,1141.0,20220530.HR6629.0023.fits,on,on,on,on,11,5.32,7.92
09:52:46,TOI1355,1800.0,20220530.TOI1355.0024.fits,on,on,on,on,11,5.32,7.92
10:37:06,TOI1355,1800.0,20220530.TOI1355.0025.fits,on,on,on,on,11,5.32,7.92
