Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:31:30,TOI1608_01,1200.0,n20221119.TOI1608_01.0014.fits,on,on,on,on,22,8.5,11.69
01:52:05,TOI1608_01,1200.0,n20221119.TOI1608_01.0015.fits,on,on,on,on,22,8.5,11.69
02:12:39,TOI1608_01,1200.0,n20221119.TOI1608_01.0016.fits,on,on,on,on,22,8.5,11.69
02:33:14,TOI1608_01,1200.0,n20221119.TOI1608_01.0017.fits,on,on,on,on,22,8.5,11.69
02:53:49,TOI1608_01,1200.0,n20221119.TOI1608_01.0018.fits,on,on,on,on,22,8.5,11.69
03:28:04,TOI1608_01,1200.0,n20221119.TOI1608_01.0019.fits,on,on,on,on,22,8.5,11.69
03:48:38,TOI1608_01,1200.0,n20221119.TOI1608_01.0020.fits,on,on,on,on,22,8.5,11.69
04:09:13,TOI1608_01,1200.0,n20221119.TOI1608_01.0021.fits,on,on,on,on,22,8.5,11.69
04:29:47,TOI1608_01,1200.0,n20221119.TOI1608_01.0022.fits,on,on,on,on,22,8.5,11.69
04:50:21,TOI1608_01,1200.0,n20221119.TOI1608_01.0023.fits,on,on,on,on,22,8.5,11.69
05:24:32,TOI1608_01,1200.0,n20221119.TOI1608_01.0024.fits,on,on,on,on,22,8.5,11.69
05:45:06,TOI1608_01,1200.0,n20221119.TOI1608_01.0025.fits,on,on,on,on,22,8.5,11.69
06:05:41,TOI1608_01,1200.0,n20221119.TOI1608_01.0026.fits,on,on,on,on,22,8.5,11.69
06:26:15,TOI1608_01,1200.0,n20221119.TOI1608_01.0027.fits,on,on,on,on,22,8.5,11.69
06:46:50,TOI1608_01,1200.0,n20221119.TOI1608_01.0028.fits,on,on,on,on,22,8.5,11.69
07:32:03,HR932,1800.0,n20221119.HR932.0029.fits,on,on,on,on,22,8.5,11.69
08:13:19,TOI2456,1800.0,n20221119.TOI2456.0030.fits,on,on,on,on,22,8.5,11.69
08:54:51,TOI2456,1800.0,n20221119.TOI2456.0031.fits,on,on,on,on,22,8.5,11.69
09:36:22,TOI2456,1800.0,n20221119.TOI2456.0032.fits,on,on,on,on,22,8.5,11.69
10:21:11,TOI1012,1800.0,n20221119.TOI1012.0033.fits,on,on,on,on,22,8.5,11.69
11:05:54,TOI1012,1800.0,n20221119.TOI1012.0034.fits,on,on,on,on,22,8.5,11.69
11:50:40,TOI1012,1800.0,n20221119.TOI1012.0035.fits,on,on,on,on,22,8.5,11.69
