Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:33:06,TOI2123,1800.0,20220918.TOI2123.0016.fits,on,on,on,on,21,7.83,9.95
03:17:53,TOI2123,1800.0,20220918.TOI2123.0017.fits,on,on,on,on,21,7.83,9.95
04:00:09,TOI2123,1800.0,20220918.TOI2123.0018.fits,on,on,on,on,21,7.83,9.95
04:40:30,TIC349488688,1800.0,20220918.TIC349488688.0019.fits,on,on,on,on,21,7.83,9.95
05:21:47,TOI1355,1800.0,20220918.TOI1355.0020.fits,on,on,on,on,21,7.83,9.95
06:01:03,TOI1608_01,1200.0,20220918.TOI1608_01.0021.fits,on,on,on,on,21,7.83,9.95
06:21:47,TOI1608_01,1200.0,20220918.TOI1608_01.0022.fits,on,on,on,on,21,7.83,9.95
06:42:20,TOI1608_01,1200.0,20220918.TOI1608_01.0023.fits,on,on,on,on,21,7.83,9.95
07:02:54,TOI1608_01,1200.0,20220918.TOI1608_01.0024.fits,on,on,on,on,21,7.83,9.95
07:23:30,TOI1608_01,1200.0,20220918.TOI1608_01.0025.fits,on,on,on,on,21,7.83,9.95
07:52:28,TOI1608_01,1200.0,20220918.TOI1608_01.0026.fits,on,on,on,on,21,7.83,9.95
08:13:16,TOI1608_01,1200.0,20220918.TOI1608_01.0027.fits,on,on,on,on,21,7.83,9.95
08:33:50,TOI1608_01,1200.0,20220918.TOI1608_01.0028.fits,on,on,on,on,21,7.83,9.95
08:54:26,TOI1608_01,1200.0,20220918.TOI1608_01.0029.fits,on,on,on,on,21,7.83,9.95
09:15:01,TOI1608_01,1200.0,20220918.TOI1608_01.0030.fits,on,on,on,on,21,7.83,9.95
09:44:10,TOI1608_01,1200.0,20220918.TOI1608_01.0031.fits,on,on,on,on,21,7.83,9.95
10:04:44,TOI1608_01,1200.0,20220918.TOI1608_01.0032.fits,on,on,on,on,21,7.83,9.95
10:25:17,TOI1608_01,1200.0,20220918.TOI1608_01.0033.fits,on,on,on,on,21,7.83,9.95
10:45:51,TOI1608_01,1200.0,20220918.TOI1608_01.0034.fits,on,on,on,on,21,7.83,9.95
11:06:26,TOI1608_01,1200.0,20220918.TOI1608_01.0035.fits,on,on,on,on,21,7.83,9.95
11:40:36,TOI1608_01,1200.0,20220918.TOI1608_01.0036.fits,on,on,on,on,21,7.83,9.95
