Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:31:18,TOI1355,1800.0,20211114.TOI1355.0014.fits,on,on,0,0,23,9.0,11.59
02:12:41,TOI1355,1800.0,20211114.TOI1355.0015.fits,on,on,0,0,23,9.0,11.59
02:54:04,TOI1355,1800.0,20211114.TOI1355.0016.fits,on,on,0,0,23,9.0,11.59
03:35:31,TOI1518,1800.0,20211114.TOI1518.0017.fits,on,on,0,0,23,9.0,11.59
04:17:33,TOI1682_01,1200.0,20211114.TOI1682_01.0018.fits,on,on,0,0,23,9.0,11.59
04:38:07,TOI1682_01,1200.0,20211114.TOI1682_01.0019.fits,on,on,0,0,23,9.0,11.59
04:58:41,TOI1682_01,1200.0,20211114.TOI1682_01.0020.fits,on,on,0,0,23,9.0,11.59
05:19:16,TOI1682_01,1200.0,20211114.TOI1682_01.0021.fits,on,on,0,0,23,9.0,11.59
05:39:50,TOI1682_01,1200.0,20211114.TOI1682_01.0022.fits,on,on,0,0,23,9.0,11.59
06:10:22,TOI1682_01,1200.0,20211114.TOI1682_01.0023.fits,on,on,0,0,23,9.0,11.59
06:30:56,TOI1682_01,1200.0,20211114.TOI1682_01.0024.fits,on,on,0,0,23,9.0,11.59
06:51:31,TOI1682_01,1200.0,20211114.TOI1682_01.0025.fits,on,on,0,0,23,9.0,11.59
07:12:05,TOI1682_01,1200.0,20211114.TOI1682_01.0026.fits,on,on,0,0,23,9.0,11.59
07:32:40,TOI1682_01,1200.0,20211114.TOI1682_01.0027.fits,on,on,0,0,23,9.0,11.59
08:03:02,TOI1682_01,1200.0,20211114.TOI1682_01.0028.fits,on,on,0,0,23,9.0,11.59
08:23:36,TOI1682_01,1200.0,20211114.TOI1682_01.0029.fits,on,on,0,0,23,9.0,11.59
08:44:12,TOI1682_01,1200.0,20211114.TOI1682_01.0030.fits,on,on,0,0,23,9.0,11.59
09:04:47,TOI1682_01,1200.0,20211114.TOI1682_01.0031.fits,on,on,0,0,23,9.0,11.59
09:25:22,TOI1682_01,1200.0,20211114.TOI1682_01.0032.fits,on,on,0,0,23,9.0,11.59
10:10:46,TOI1518,1800.0,20211114.TOI1518.0033.fits,on,on,0,0,23,9.0,11.59
10:51:44,HR3799,1800.0,20211114.HR3799.0034.fits,on,on,0,0,23,9.0,11.59
11:28:39,HD62613,1800.0,20211114.HD62613.0035.fits,on,on,0,0,23,9.0,11.59
12:10:18,TOI568,1800.0,20211114.TOI568.0036.fits,on,on,0,0,23,9.0,11.59
