Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:01:16,TOI1588,1800.0,n20230127.TOI1588.0017.fits,on,on,on,on,11,5.5,11.61
02:51:26,TOI1588,1800.0,n20230127.TOI1588.0018.fits,on,on,on,on,11,5.5,11.61
06:02:21,TOI1588,1800.0,n20230127.TOI1588.0019.fits,on,on,on,on,11,5.5,11.61
06:50:10,TOI1012,1800.0,n20230127.TOI1012.0020.fits,on,on,on,on,11,5.5,11.61
07:35:45,TOI1012,1800.0,n20230127.TOI1012.0021.fits,on,on,on,on,11,5.5,11.61
08:19:45,TOI1012,1800.0,n20230127.TOI1012.0022.fits,on,on,on,on,11,5.5,11.61
09:01:18,HR3799,1800.0,n20230127.HR3799.0023.fits,on,on,on,on,11,5.5,11.61
10:16:03,TOI1842,1800.0,n20230127.TOI1842.0024.fits,on,on,on,on,11,5.5,11.61
11:00:47,TOI2065,1800.0,n20230127.TOI2065.0025.fits,on,on,on,on,11,5.5,11.61
11:45:25,TOI2065,1800.0,n20230127.TOI2065.0026.fits,on,on,on,on,11,5.5,11.61
12:30:01,TOI2065,1800.0,n20230127.TOI2065.0027.fits,on,on,on,on,11,5.5,11.61
