Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:50:43,HR3799,1800.0,20220404.HR3799.0014.fits,on,on,on,on,13,6.5,9.61
03:28:41,TOI1842,1800.0,20220404.TOI1842.0015.fits,on,on,on,on,13,6.5,9.61
04:08:16,TOI1842,1800.0,20220404.TOI1842.0016.fits,on,on,on,on,13,6.5,9.61
04:47:43,TOI1842,1800.0,20220404.TOI1842.0017.fits,on,on,on,on,13,6.5,9.61
05:30:38,TOI680,1800.0,20220404.TOI680.0018.fits,on,on,on,on,13,6.5,9.61
06:10:55,TOI2123,1800.0,20220404.TOI2123.0019.fits,on,on,on,on,13,6.5,9.61
06:55:41,TOI2123,1800.0,20220404.TOI2123.0020.fits,on,on,on,on,13,6.5,9.61
07:34:49,TOI2123,1800.0,20220404.TOI2123.0021.fits,on,on,on,on,13,6.5,9.61
08:14:07,TIC349488688,1800.0,20220404.TIC349488688.0022.fits,on,on,on,on,13,6.5,9.61
09:01:21,TOI1842,1800.0,20220404.TOI1842.0023.fits,on,on,on,on,13,6.5,9.61
09:46:17,TOI1355,1800.0,20220404.TOI1355.0024.fits,on,on,on,on,13,6.5,9.61
10:34:31,TOI2123,1800.0,20220404.TOI2123.0025.fits,on,on,on,on,13,6.5,9.61
11:19:25,TOI1355,1800.0,20220404.TOI1355.0026.fits,on,on,on,on,13,6.5,9.61
