Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:29:02,HR2209,1800.0,20220331.HR2209.0034.fits,on,on,on,0,13,6.5,9.75
04:10:20,TOI1842,1800.0,20220331.TOI1842.0035.fits,on,on,on,0,13,6.5,9.75
04:49:43,TOI1842,1800.0,20220331.TOI1842.0036.fits,on,on,on,0,13,6.5,9.75
05:31:50,TOI1842,1800.0,20220331.TOI1842.0037.fits,on,on,on,0,13,6.5,9.75
06:11:54,TOI2123,1800.0,20220331.TOI2123.0038.fits,on,on,on,0,13,6.5,9.75
06:50:26,TOI2123,1800.0,20220331.TOI2123.0039.fits,on,on,on,0,13,6.5,9.75
07:30:37,TOI2123,1800.0,20220331.TOI2123.0040.fits,on,on,on,0,13,6.5,9.75
08:09:15,TIC349488688,1800.0,20220331.TIC349488688.0041.fits,on,on,on,0,13,6.5,9.75
08:49:55,TOI1842,1800.0,20220331.TOI1842.0042.fits,on,on,on,0,13,6.5,9.75
09:34:39,TOI2123,1800.0,20220331.TOI2123.0043.fits,on,on,on,0,13,6.5,9.75
10:13:51,TOI1355,1800.0,20220331.TOI1355.0044.fits,on,on,on,0,13,6.5,9.75
10:52:53,TOI1355,1800.0,20220331.TOI1355.0045.fits,on,on,on,0,13,6.5,9.75
11:31:59,TOI1355,1800.0,20220331.TOI1355.0046.fits,on,on,on,0,13,6.5,9.75
