Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:25:00,TOI1518,1800.0,20211206.TOI1518.0014.fits,on,on,0,0,19,7.83,11.94
04:00:40,TOI1518,1800.0,20211206.TOI1518.0015.fits,on,on,0,0,19,7.83,11.94
04:39:55,TOI1682_01,1200.0,20211206.TOI1682_01.0016.fits,on,on,0,0,19,7.83,11.94
05:00:29,TOI1682_01,1200.0,20211206.TOI1682_01.0017.fits,on,on,0,0,19,7.83,11.94
05:21:04,TOI1682_01,1200.0,20211206.TOI1682_01.0018.fits,on,on,0,0,19,7.83,11.94
05:41:40,TOI1682_01,1200.0,20211206.TOI1682_01.0019.fits,on,on,0,0,19,7.83,11.94
06:02:15,TOI1682_01,1200.0,20211206.TOI1682_01.0020.fits,on,on,0,0,19,7.83,11.94
06:30:33,TOI1682_01,1200.0,20211206.TOI1682_01.0021.fits,on,on,0,0,19,7.83,11.94
06:51:08,TOI1682_01,1200.0,20211206.TOI1682_01.0022.fits,on,on,0,0,19,7.83,11.94
07:11:45,TOI1682_01,1200.0,20211206.TOI1682_01.0023.fits,on,on,0,0,19,7.83,11.94
07:32:20,TOI1682_01,1200.0,20211206.TOI1682_01.0024.fits,on,on,0,0,19,7.83,11.94
07:52:55,TOI1682_01,1200.0,20211206.TOI1682_01.0025.fits,on,on,0,0,19,7.83,11.94
08:38:39,TOI1518,1800.0,20211206.TOI1518.0026.fits,on,on,0,0,19,7.83,11.94
09:16:19,HR3799,1800.0,20211206.HR3799.0027.fits,on,on,0,0,19,7.83,11.94
09:51:26,HD62613,1800.0,20211206.HD62613.0028.fits,on,on,0,0,19,7.83,11.94
10:30:17,TOI568,1800.0,20211206.TOI568.0029.fits,on,on,0,0,19,7.83,11.94
11:08:48,TOI568,1800.0,20211206.TOI568.0030.fits,on,on,0,0,19,7.83,11.94
11:46:23,TOI568,1800.0,20211206.TOI568.0031.fits,on,on,0,0,19,7.83,11.94
12:25:10,TOI1842,1800.0,20211206.TOI1842.0032.fits,on,on,0,0,19,7.83,11.94
