Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
03:05:59,HR4828,1800.0,20220422.HR4828.0014.fits,on,on,on,on,12,6.0,8.99
03:50:39,TOI1842,1800.0,20220422.TOI1842.0015.fits,on,on,on,on,12,6.0,8.99
04:35:02,TOI1842,1800.0,20220422.TOI1842.0016.fits,on,on,on,on,12,6.0,8.99
05:19:38,TOI1842,1800.0,20220422.TOI1842.0017.fits,on,on,on,on,12,6.0,8.99
06:02:08,TIC349488688,1800.0,20220422.TIC349488688.0018.fits,on,on,on,on,12,6.0,8.99
06:47:00,TOI1842,1800.0,20220422.TOI1842.0019.fits,on,on,on,on,12,6.0,8.99
07:31:46,TOI2123,1800.0,20220422.TOI2123.0020.fits,on,on,on,on,12,6.0,8.99
08:16:31,TOI2123,1800.0,20220422.TOI2123.0021.fits,on,on,on,on,12,6.0,8.99
09:01:12,TOI2123,1800.0,20220422.TOI2123.0022.fits,on,on,on,on,12,6.0,8.99
09:45:52,TOI2123,1800.0,20220422.TOI2123.0023.fits,on,on,on,on,12,6.0,8.99
10:30:33,TIC349488688,1800.0,20220422.TIC349488688.0024.fits,on,on,on,on,12,6.0,8.99
11:15:29,TOI1355,1800.0,20220422.TOI1355.0025.fits,on,on,on,on,12,6.0,8.99
