Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
04:25:36,TOI1355,1800.0,20221003.TOI1355.0016.fits,on,on,on,on,13,4.83,10.45
07:02:57,TOI1608_01,1200.0,20221003.TOI1608_01.0017.fits,on,on,on,on,13,4.83,10.45
07:23:35,TOI1608_01,1200.0,20221003.TOI1608_01.0018.fits,on,on,on,on,13,4.83,10.45
07:44:13,TOI1608_01,1200.0,20221003.TOI1608_01.0019.fits,on,on,on,on,13,4.83,10.45
08:04:49,TOI1608_01,1200.0,20221003.TOI1608_01.0020.fits,on,on,on,on,13,4.83,10.45
08:25:28,TOI1608_01,1200.0,20221003.TOI1608_01.0021.fits,on,on,on,on,13,4.83,10.45
08:56:18,TOI1608_01,1200.0,20221003.TOI1608_01.0022.fits,on,on,on,on,13,4.83,10.45
09:16:54,TOI1608_01,1200.0,20221003.TOI1608_01.0023.fits,on,on,on,on,13,4.83,10.45
09:37:28,TOI1608_01,1200.0,20221003.TOI1608_01.0024.fits,on,on,on,on,13,4.83,10.45
09:58:03,TOI1608_01,1200.0,20221003.TOI1608_01.0025.fits,on,on,on,on,13,4.83,10.45
10:18:38,TOI1608_01,1200.0,20221003.TOI1608_01.0026.fits,on,on,on,on,13,4.83,10.45
11:03:52,HR932,1800.0,20221003.HR932.0027.fits,on,on,on,on,13,4.83,10.45
11:44:14,TOI1518,1800.0,20221003.TOI1518.0028.fits,on,on,on,on,13,4.83,10.45
