Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
05:15:58,TOI1588,1800.0,n20230202.TOI1588.0015.fits,on,on,on,on,10,5.0,11.48
06:00:58,TOI1012,1800.0,n20230202.TOI1012.0016.fits,on,on,on,on,10,5.0,11.48
06:45:55,TOI1012,1800.0,n20230202.TOI1012.0017.fits,on,on,on,on,10,5.0,11.48
08:14:32,HR3799,1800.0,n20230202.HR3799.0018.fits,on,on,on,on,10,5.0,11.48
08:57:09,TOI1842,1800.0,n20230202.TOI1842.0019.fits,on,on,on,on,10,5.0,11.48
09:41:46,TOI1842,1800.0,n20230202.TOI1842.0020.fits,on,on,on,on,10,5.0,11.48
10:25:39,TOI1842,1800.0,n20230202.TOI1842.0021.fits,on,on,on,on,10,5.0,11.48
11:09:49,TOI2065,1800.0,n20230202.TOI2065.0022.fits,on,on,on,on,10,5.0,11.48
11:55:22,TOI1842,1800.0,n20230202.TOI1842.0023.fits,on,on,on,on,10,5.0,11.48
12:40:05,TOI2003,1800.0,n20230202.TOI2003.0024.fits,on,on,on,on,10,5.0,11.48
