Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
01:33:49,TOI1588,1800.0,n20221115.TOI1588.0014.fits,on,on,on,on,17,8.0,11.61
02:13:41,TOI1588,1800.0,n20221115.TOI1588.0015.fits,on,on,on,on,17,8.0,11.61
02:58:27,TOI1588,1800.0,n20221115.TOI1588.0016.fits,on,on,on,on,17,8.0,11.61
03:38:00,HR179,1800.0,n20221115.HR179.0017.fits,on,on,on,on,17,8.0,11.61
04:15:36,HD10700,906.0,n20221115.HD10700.0018.fits,on,on,on,on,17,8.0,11.61
04:37:22,HD10700,906.0,n20221115.HD10700.0019.fits,on,on,on,on,17,8.0,11.61
05:18:49,TOI1588,1800.0,n20221115.TOI1588.0020.fits,on,on,on,on,17,8.0,11.61
05:58:27,TOI1588,1800.0,n20221115.TOI1588.0021.fits,on,on,on,on,17,8.0,11.61
06:38:44,TOI1588,1800.0,n20221115.TOI1588.0022.fits,on,on,on,on,17,8.0,11.61
07:18:23,TOI1588,1800.0,n20221115.TOI1588.0023.fits,on,on,on,on,17,8.0,11.61
08:13:33,TOI2456,1800.0,n20221115.TOI2456.0024.fits,on,on,on,on,17,8.0,11.61
08:56:25,TOI2456,1800.0,n20221115.TOI2456.0025.fits,on,on,on,on,17,8.0,11.61
09:37:23,TOI2456,1800.0,n20221115.TOI2456.0026.fits,on,on,on,on,17,8.0,11.61
10:17:42,TOI1012,1800.0,n20221115.TOI1012.0027.fits,on,on,on,on,17,8.0,11.61
10:57:59,TOI1012,1800.0,n20221115.TOI1012.0028.fits,on,on,on,on,17,8.0,11.61
11:37:59,TOI1012,1800.0,n20221115.TOI1012.0029.fits,on,on,on,on,17,8.0,11.61
12:17:25,HIP41378,1800.0,n20221115.HIP41378.0030.fits,on,on,on,on,17,8.0,11.61
