Time,Object,Exposure Time,File Name,Telescope 1,Telescope 2,Telescope 3,Telescope 4,Spectra Obtained,Total Exposure Time (hrs),Observable Hours (hrs)
02:34:30,HR3799,1800.0,20220318.HR3799.0014.fits,on,on,on,on,15,7.32,10.19
03:10:53,HD62613,1800.0,20220318.HD62613.0015.fits,on,on,on,on,15,7.32,10.19
03:55:37,TOI568,1800.0,20220318.TOI568.0016.fits,on,on,on,on,15,7.32,10.19
04:40:13,TOI568,1800.0,20220318.TOI568.0017.fits,on,on,on,on,15,7.32,10.19
05:24:51,TOI568,1800.0,20220318.TOI568.0018.fits,on,on,on,on,15,7.32,10.19
06:04:24,TOI680,1800.0,20220318.TOI680.0019.fits,on,on,on,on,15,7.32,10.19
06:43:22,TOI680,1800.0,20220318.TOI680.0020.fits,on,on,on,on,15,7.32,10.19
07:22:25,TOI680,1800.0,20220318.TOI680.0021.fits,on,on,on,on,15,7.32,10.19
08:02:21,TIC349488688,1800.0,20220318.TIC349488688.0022.fits,on,on,on,on,15,7.32,10.19
08:47:12,TOI1842,1800.0,20220318.TOI1842.0023.fits,on,on,on,on,15,7.32,10.19
09:31:46,TOI1842,1800.0,20220318.TOI1842.0024.fits,on,on,on,on,15,7.32,10.19
10:10:07,TOI1842,1800.0,20220318.TOI1842.0025.fits,on,on,on,on,15,7.32,10.19
10:49:32,TOI2123,1800.0,20220318.TOI2123.0026.fits,on,on,on,on,15,7.32,10.19
11:30:29,TOI2123,1800.0,20220318.TOI2123.0027.fits,on,on,on,on,15,7.32,10.19
12:06:29,HR6629,1141.0,20220318.HR6629.0028.fits,on,on,on,on,15,7.32,10.19
